type,priority,summary
0,1,COMPONENT Loading key store and trust stores should support classpath as well
1,1,CLASS shutdown timeout of NUMBER will never timeout and go in negative time
0,2,link to COMPONENT registry in COMPONENT is missing
0,1,Validations exception should include linecolumn
0,2,COMPONENT Consumers should always use dedicated Sessions
1,2,vm component Stopping a route when using METHOD should not stop MP if there is other routes using it
1,2,Headers are not set correctly in some situation
1,2,New restlet endpoints do not work if route is created after restlet server is started
1,2,Route with suspended CLASS cannot be stopped correctly
0,1,cxf endpoints should log the parsing exception when failing to extract the root element name
1,1,File consumer Race condition for METHOD read lock strategy
1,2,METHOD of Jetty CLASS does not work when project deployed as a bundle
1,2,METHOD has no effect in nested choice CONFIGURATION FILE
1,2,COMPONENT Stateful job Redeploying bundlewar and having changed endpoint uri issue
1,2,METHOD property is ignored by CLASS
1,2,NULL values are not supported in named parameters
0,1,Cannot access to length of Array SOURCE FILE from simple language
1,1,COMPONENT throws EXCEPTION
1,1,SFTP EXCEPTION if no private key file is supplied
1,1,Routing slip EIP Does not send CLASS notifications
0,1,CLASS fills up log file with Cannot connectlogin WARN level messages
1,1,COMPONENT unable to consume on UDP multicast addresses
1,1,Wrong CLASS reference is used in method METHOD of class CLASS
1,2,COMPONENT should shutdown the bus when the endpoint is stopped
1,1,JMX browsable endpoints such as seda has some attributes listed as unavaiable
0,2,SFTP endpoint fails if the server disconnected the socket
1,1,Predicates from java dsl are not dumped to xml correctly
1,1,COMPONENT component test packages have the wrong name
1,2,COMPONENT EXCEPTION when use cxf CLASS
0,1,Add ability to connect to SQS queue of different owner
0,1,Support attaching to SQS queues where the user does not have permission to list the queues manually build URL
0,2,Add METHOD and METHOD options for jetty
0,1,CLASS should detect if its a predicate and use that instead
1,1,SJMS component throws class cast error when used with IBM SOURCE FILE MQ
0,2,FTP consumer Add option to not use LIST command
0,2,Add METHOD option to Converter to allow type converters to return null as valid response for special usecases
0,2,Throttler does not honor time slots after period expires
0,2,Simple language Have singleton language for better performance
1,2,COMPONENT Does not work well in OSGi Blueprint
1,2,Using simple language OGNL expressions does not work for Bean Binding when a field is null
1,2,Memory leak METHOD with security headers
1,2,seda queue size compare should use equals
1,1,METHOD in CLASS is not CLASS
0,2,COMPONENT Allow to register custom services in OSGi registry before COMPONENT starts
1,2,COMPONENT Using and referrring to CLASS with property placeholders can lead to EXCEPTION
0,1,CLASS Check for enabled in METHOD method
1,2,COMPONENT Endpoint yammercurrent throwns EXCEPTION exception
1,2,Installation of COMPONENT feature fails
0,1,binding component Should startstop its child services
0,2,Add cache option to METHOD and in the DSL
1,1,COMPONENT Serializer passed through URI is used only on consumer
1,2,XML Signature Component Stream not closed in METHOD path
0,1,COMPONENT no longer able to configure a METHOD on NUMBER
0,2,mustache component Should use app class loader to load templates
1,1,Bean binding to covariant methods throws EXCEPTION
0,1,CLASS cannot manage a locale different from US
1,1,scp task does not respect CLASS option
1,1,Null Pointer exception when removing CLASS
1,2,CLASS does not take effect when it is set to CLASS
0,2,CLASS Add support for using property placeholders
1,2,rabbitmq component sends basic ack after channel closed when endpoint is set to METHOD
1,2,Network Server Protocol error when select fails and order by is specified
1,1,EXCEPTION when trying to create a database at a directory that is not allowed
1,2,Make LOCKS as nonreserved keyword in COMPONENT since it is not a reserved keyword in the SQL standards
0,2,When using encryption do not store the length information about the external key in CONFIGURATION FILE
0,2,Support for like Escape
0,2,Request support for METHOD in Like clause
1,2,EXCEPTION when creating a trigger on a table and default schema does not exist
1,1,CLASS summary rounds incorrectly
1,2,dblook displays message keys instead of their associated text
1,2,Lock not being released properly possibly related to occurence of lock escalation
0,2,Add support for insert functionality using JDBC VERSION NUMBER updatable resultset apis
0,1,PATCH Improvements on the CLASS
1,2,Suite NUMBER is skipped incorrectly with NUMBER VERSION NUMBER
1,2,COMPONENT incorrectly rounds double values down during insert into NUMERIC
1,2,Aliased Columns not recognized after group by order by combination
1,1,Network Server Gives EXCEPTION if EXCEPTION has null arguments VARIABLE for ERROR NUMBER
1,2,COMPONENT should throw a truncation error or warning when CLASS a parameterconstant to char or char for bit datatypes and the data is too large for the datatype
0,2,in place tableindex compress which returns space to OS
1,2,Bad Eclipse plugin version specification
0,2,Inserting values in an identity column
1,2,For the concurrency of CLASS Network Server should not send the concurrency of Statement
1,2,METHOD does not work with CLASS
1,1,Parameter names required in CREATE FUNCTION
1,1,List of jar files in SOURCE FILE incorrect in CLASS
1,2,METHOD returns true when METHOD goes beyond result set
0,1,Add Support for network Server USRIDONL security
1,2,METHOD CLASS does not work when batching is turned on
0,1,Optimize some specific methods in Network Server to improve performance
0,1,Javadoc build should include a timestamp andor the svn revision number in a visible location
1,2,Column names on CLASS and METHOD methods are handled incorrectly
1,1,Schema already exists when creating a table
0,1,FOR UPDATE required for updatable result set to work
0,1,Fix SOURCE FILE notices and other CLASS references in javademo
1,1,Testharness METHOD property is not being picked up correctly for some encryption suites
0,2,Need a online backup feature that does not block update operations when online backup is in progress
0,1,connection METHOD should uniquely identify the connection
0,1,Network Server demo program should support COMPONENT network client driver
1,1,Builds fail during splitmessages step if path contains spaces
1,1,test SOURCE FILE fails if run in a directory having COMPONENT in its path
0,2,Provide some way to update index cardinality statistics VARIABLE reimplement update statistics
1,1,SOURCE FILE property descriptions METHOD wrongly named useprocess omitted
1,2,VARIABLE problem with GENERATED BY DEFAULT column w Network Server
1,2,Remove METHOD property from CLASS
1,1,AES encryption test fails on Solaris NUMBER
1,1,Many files do not have correct CONFIGURATION FILE
1,2,Network client XA should only keep XA state for transaction branch association to track whether to send commit in autocommit mode All other state and state related decisions should be deferred to the server
1,1,SOURCE FILE file for the CLASS does not describe the arguments accepted by the program
1,1,METHOD with METHOD causes hang with client if mapping is invalid VARIABLE METHOD to DATE
1,2,It is desirable to have METHOD function return last recent user specified value or system generated value for BY DEFAULT identity columns
1,2,Unknown page format error while doing recovery after a a SOURCE FILE while doing in place compress
1,2,Specification of incomplete server properties on command line causes EXCEPTION with CLASS when starting the server
1,1,servlet Back to Main Page link points to csnet instead of COMPONENT
1,1,SOURCE FILE network server example has an error which causes it to fail
1,2,With Network Server Database hangs after some time with many connections executing METHOD
1,1,Disable creating indexes on long varchar for bit data Long varchar column does not allow creating indexes already
0,1,Network client message strings not internationalized
1,2,Client CLASS should not require user property to be set
1,1,sysinfo with cp client option should not print error saying NUMBER jar file and driver class are missing
0,2,Create a new sample database for use in examples in the manuals
1,1,Queryplan for a query using SESSION schema view is incorrectly put in statement cache This could cause incorrect plan getting executed later if a temp table is created with that name
1,2,Passing the return of a RETURN NULL ON NULL INPUT function to another function call throws linkage error
1,1,Error message NUMBER has incorrect property name VARIABLE instead of COMPONENT
1,1,EXCEPTION or EXCEPTION thrown during loading a class from a database jar incorrectly shuts the engine down
1,2,METHOD fails on METHOD JDK VERSION NUMBER with verfier error on generated class
1,2,Result set holdability defined inside stored procedures is ignored by serverclient
0,2,Expose BOOLEAN datatype to end users
1,1,SELECT DISTINCT returns duplicates when selecting from subselects
0,2,Integrate upgrade tests into test suite
1,2,SOURCE FILE replace METHOD characters with NUMBER to match embedded
1,2,Incorrect insane build on windows platform
1,2,CLASS ignores Properties object in METHOD url Properties METHOD method
1,1,The current CONFIGURATION FILE for the COMPONENT Help Plugin for Eclipse does not work for creating a deployable plugin
1,2,Loading databases from jars in the classpath is broken databases cannot be found
1,1,Readonly databases fail to boot after soft upgrade Raises error message NUMBER Container was opened in readonly mode
1,2,Dynamic parameter should be allowed to be the operand of unary operator COMPONENT throws exception NUMBER The operator is not allowed to take a parameter as an operand
1,2,Using COMPONENT can mask certain exceptions and lead to incorrect behavior in some cases
1,2,VARIABLE fails on very large tables
1,2,Make the client driver connection URL work when spaces are in the URL
1,1,sysinfo incorrectly requires permission on COMPONENT jar files
1,1,COMPONENT monitor accesses two system properties without using a privileged block when built sanetrue
1,2,create trigger fails with null pointer exception
1,2,Subquery materialization can cause stack overflow
1,2,Network driver METHOD causes a commit but does not complete it locally
0,1,SELECT MAX does not use indices optimally
1,2,METHOD returns duplicate rows in some cases
1,2,EXCEPTION with METHOD on METHOD
1,2,during SOURCE FILE recovery of a drop table on case insensitive files systems COMPONENT may delete wrong file
0,1,Remove METHOD methods
1,1,Buildtime processing of CONFIGURATION FILE file handles SOURCE FILE incorrectly
1,2,In ij executing a prepared statement with numericdecimal parameter fails with EXCEPTION in NUMBER
1,1,Add tests for error codes for severe exceptions
1,1,EXCEPTION or EXCEPTION if UPDATE or DELETE is performed on a diagnostic VTI
1,2,Network client METHOD makes getter methods return nulls for the following rows
1,2,Unable to create databases whose name containg Chinese characters through the client driver
0,2,Starvation in CLASS
0,1,VARIABLE should create statistics if they do not exist
1,1,Problem setting sanity state to false by using ant Dsanefalse
0,2,Materialize subqueries in select list where possible to avoid creating invariant resultsets many times
0,2,Enhance ALTER TABLE syntax to allow users to change the next value to be generated for an identity column
1,2,cursor closed as a sideeffect of closing another cursor with the same name on another connection
0,2,Allow parallel access to data files
0,1,One each deleted or updated from a heap row a new CLASS object is created
1,1,Incorrect documentation for METHOD
0,1,Client driver Prefetch data on METHOD
0,1,modify METHOD to take a long for the length and perform the max int check in the method
1,2,LDAP user authentication fails under a security manager
1,1,Intermittent failure of SOURCE FILE
1,1,add mechanism for specifying policy file for individual function tests
1,2,Remove use of METHOD and Stringbyte int int constructors in testing leading to nonportable behaviour
1,2,big decimal error different in COMPONENT langprocedure test run in the COMPONENT VERSION NUMBER specific
0,2,introduce a new test type to run junit tests from the current harness
0,2,new NUMBER metadata API METHOD needs to be implemented
1,1,EXCEPTION at CLASS time for simple query using UNION and INTERSECT
1,1,Error NUMBER can include XXRESOLVEXX which should be removed
1,1,CLASS method METHOD returns wrong result on network client
1,2,creating a METHOD outside of a Global tran using a ClientXADatasource will result in an EXCEPTION Cannot set holdability if the statement is used in a Global transaction
1,1,tests COMPONENT and METHOD use mechanisms that are not portable over encodings
1,1,VARIABLE fails intermittently ran out of time
1,1,SOURCE FILE fails incorrect index
1,1,tests VARIABLE and VARIABLE run twice in COMPONENT
1,1,Optimizer can return incorrect best cost estimates with nested subqueries which leads to generation of suboptimal plans
1,2,Embedded CLASS does not return the Statement object that created it for a connection returned from EmbeddedXADataSource
1,1,new test SOURCE FILE fails with NUMBER
1,2,SOURCE FILE METHOD etc are failing when run with VERSION NUMBER client againest trunk
1,1,CLASS is duplicated in COMPONENT
1,2,test NUMBER and METHOD fail with remote server with security exceptions
1,1,EXCEPTION in client under CLASS when trying to connect using EUSRIDPWD security mechanism
0,1,Change the internal implemetation of VARIABLE to share existing alter table
1,2,Delete cascade causes NULL values inserted into table when after delete Trigger fires
1,1,Misleadingwrong error message while dropping a view
1,2,COMPONENT fails inserting a join into a table with a generated column
1,1,Test harness does not pass jvm flags properly if there are more than NUMBER property in jvm flags
1,1,CLASS will return incorrect value when the CLASS is obtained from a procedure call
1,2,For existing databases JDBC metadata queries do not get updated properly between maintenance versions
1,2,transaction logs files requried for recovery are getting deleted when backup and checkpointas are running in parallel
1,2,client gives EXCEPTION for test SOURCE FILE and SOURCE FILE on METHOD
1,1,SOURCE FILE fails because of changes in EXCEPTION text
1,2,compatibility tests fail with security related errors
1,2,Truncation Error with Concat
1,2,With client CLASS does not reset holdability and isolation state properly
1,2,Failures in sysinfo and CONFIGURATION FILE induced by classpath wiring
1,1,COMPONENT fails with Sun JDK VERSION NUMBER
0,2,Separate CLASS from EmbedXAConnection
0,1,allow the encrypting of an existing unencrypted db and allow the reencrypting of an existing encrypted db
0,1,Helper methods in BaseJDBCTestCase for creating data sources
1,1,CLASS throws a NUMBER exception in a global transaction if the statement is VARIABLE
1,1,EXCEPTION in network server with LDAP authentication
1,1,defragment of inplace compress pass for described dataset is not freeing up empty pages
1,1,Network Server reports wrong product name when logging connections to COMPONENT
1,1,COMPONENT Server and CONFIGURATION FILE Guide Servlet interface Running page
0,1,ij should have a help option to print command line syntax
1,1,SOURCE FILE and VERSION NUMBER hang intermittently with client
0,1,Remove the huge log files CLASS left from running VARIABLE
1,2,LIKE does not match empty strings when used with a prepared statement
0,2,Move METHOD and METHOD from CLASS to Statement
0,2,Verify that applications cannot manipulate the transaction state while inside a distributed transaction
1,2,Assert failure in CLASS when running VERSION NUMBER
1,1,Old clients with new server return wrong database metadata values for some methods
1,2,CLASS uses CLASS as underlying physical connection for NUMBER VERSION NUMBER
0,2,Implement new NUMBER methods for creating empty LOBs in the embedded client
1,1,Client Attempted METHOD or METHOD while on insert row gives wrong error message
1,2,Network Server does not shutdown the databases it has booted when started and shutdown from the command line
0,1,Calling CLASS on a scrollable insensitive resultset causes the entire CLASS to be populated
1,1,Resolve test failures with VERSION NUMBER
1,1,Tests VARIABLE VARIABLE VARIABLE fail on VERSION NUMBER
0,2,SUR Use DRDAs extended diagnostic to send VARIABLE and VARIABLE warnings
1,2,Differences between client and embedded when invoking stored procedures using METHOD
1,1,Test SOURCE FILE fails with VERSION NUMBER jvm
1,1,Missing resets of METHOD state in net client when navigating away via other than METHOD
1,2,Need to remove old SOURCE FILE notice
1,2,Isolation level of local connection does not get reset after exiting a global transaction if the isolation level was changed using SQL
1,2,Identity column can be created with wrong and very large start with value with NUMBER VERSION NUMBER IBM Windows NUMBER build NUMBER NUMBER with JIT on
0,1,CONFIGURATION FILE file should not translate Network Server start and SOURCE FILE commands
1,1,SOURCE FILE fails with COMPONENT in the VERSION NUMBER branch
1,2,CLASS METHOD always returns false
1,2,CLASS manifest entry for COMPONENT is missing from the VERSION NUMBER SOURCE FILE
0,1,add SOURCE FILE to COMPONENT
0,1,File COMPONENT Message VARIABLE
1,2,Interface changes introduced in Mustang build NUMBER
1,2,Wrong results with query using LIKE and ESCAPE clause that includes and
1,1,Message id NUMBER VARIABLE does not have a matching message text
1,1,Typo in link to Simple Example from SOURCE FILE
1,2,SOURCE FILE and SOURCE FILE does not work or gives wrong error message
1,1,Using Djvmflags option causes CLASS
0,2,Add CLASS to build script to verify that there are no orphaned message ids
0,2,Network Server should SOURCE FILE the CLASS after console output
1,1,Correct instructions in demo SOURCE FILE file SOURCE FILE
0,2,Provide ALTER TABLE DROP COLUMN functionality
1,2,CLASS does not implement CLASS int String
0,1,METHOD needs many masters should convert to junit
1,2,test run exits for VARIABLE run because METHOD uses METHOD which is not available
1,1,METHOD can enter endless loop
0,2,Upgrade test needs to be enhanced to test grant revoke
0,1,Factor out type checks in CLASS and CLASS
1,2,The Eclipse plugin distributions UI and Core zip files do not contain the Apache license SOURCE FILE or notice files
1,2,Unexpected behavior on self privilege revocation
0,2,A trigger should be dropped when a privilege required by the trigger is revoked
1,1,Make test NUMBER run under the security manager
1,2,COMPONENT fails with security manager enabled
1,1,COMPONENT JDBC VERSION NUMBER driver returns NUMBER for JDBC driver major version
0,1,enable more testcases in CLASS
1,1,EXCEPTION in UPDATE with COALESCE and subquery
1,1,Link Getting Started and Apache COMPONENT Server in SOURCE FILE needs to be linked to actual documents instead of manuals page
1,1,Network server fails with EXCEPTION if a BLOB with size NUMBER is streamed from client
1,2,Scripts in frameworks direcotry needs to be revisted to set up CLASSPATH properly
1,1,test harness evaluates NUMBER VERSION NUMBER jvm VARIABLE VERSION NUMBER as METHOD does enthousiastic seding
1,1,COMPONENT hangs with VERSION NUMBER always uses VARIABLE hangs with VARIABLE
1,1,new NUMBER canons requiredcanons need to be removed to catch up to changes to NUMBER
1,2,Test harness overrides heap size settings when starting Network Server
1,2,Lots of VERSION NUMBER regression test failures with diffs because of SQL EXCEPTION instead of EXCEPTION
1,2,Sysinfo in VERSION NUMBER shows multiple entries if the COMPONENT jars reside in a directory with spaces in its name
1,2,Trigger action statement is not recompile when there is a change that would affect it
1,2,CLASS references an engine class COMPONENT
0,2,A revoke execute restrict should fail if there are dependent objects on the execute privilege
1,1,EXCEPTION when inserting values to a table that has a column declared as generated by default as identity
1,2,Create index on large tables fails with too many open files EXCEPTION
0,1,Network Server should not send to client that it supports EUSRIDPWD when running against Sun JVM
1,2,Regression wrong results Join predicate can be ignored for leftmost child in a chain of nested unions
1,1,CLASS is not thread safe
1,2,SOURCE FILE fails under COMPONENT framework with JCC VERSION NUMBER
1,2,Client driver does not use the query timeout value set using METHOD for subsequent executions using the same statement object
1,2,COMPONENT hangs
1,1,SOURCE FILE fails with JCC VERSION NUMBER and JCC VERSION NUMBER
0,1,Add more tests for METHOD method
0,2,Deprecate scripts in frameworks directory
1,1,huge single insert statements fail with JVM error due to size of generated method
1,2,Invoking Java stored procedure that contains GRANT or REVOKE statement with CONTAINS SQL should fail
1,2,Manifest file does not contain OSGi attributes
1,2,The language and store systems treat a JVM error such as CLASS differently leading to the raw store protocol violation errors
1,2,COMPONENT fails with EXCEPTION intermittent failure
0,2,Implement Bracketed SQL comments comments
1,1,COMPONENT fails with EXCEPTION in COMPONENT framework
1,2,XMLSERIALIZE operator does not follow SQLXML spec in some areas when serializing a sequence
1,1,remote server testing with VERSION NUMBER SOURCE FILE showed NUMBER failures
1,1,ERROR NUMBER XML syntax error missing METHOD AS Misleading text
0,1,The database owner is incorrectly referred to as dba in the code comments that were checked in COMPONENT VERSION NUMBER for grant revoke work We should clean this up at some point
1,2,Embedded CLASS on a TIME column returns a CLASS with a date portion that can be incorrect
1,1,Clients CLASS on a SQL TIMESTAMP column loses the subsecond resolution and always has a millisecond value of zero
1,2,Access rule violations should use a SQL state starting with NUMBER according to the SQL standard
1,2,SOURCE FILE fails with VERSION NUMBER foundation with CNFE CLASS and other exceptions
1,1,sysinfo test fails with access denied SOURCE FILE CLASS read when COMPONENT is first in classpath
1,1,Correct message SQL State NUMBER to reflect that is being revoked user and update the Ref Manual
1,2,SOURCE FILE fails with JCC drivers
0,2,Create a script that allows users to easily update their COMPONENT jars with the NUMBER classes
1,2,Tests SOURCE FILE and VERSION NUMBER fails on IBM WCTME VERSION NUMBER Foundation NUMBER Foundation Specification VERSION NUMBER
1,2,Assert failure in sane mode for queries that used to work in VERSION NUMBER
1,1,METHOD master needs update for new exception names
1,1,The source distribution for VERSION NUMBER NUMBER includes COMPONENT files
1,1,error VERSION NUMBER refers to nonexistent codepoint secktn needs correcting
1,2,SQLSTATE NUMBER occurs when qualifying a column with a synonym in ORDER BY clause
1,2,VERSION NUMBER source distribution is missing many files and includes some files that it should not
1,2,The scripts under the bin of the distribution does not have the executable permission
1,2,ALTER TABLE DROP COLUMN needs to update CLASS column privileges
0,2,Bring STATUS file up to date
1,1,SOURCE FILE under frameworks does not mention about COMPONENT client and some minor typos in SOURCE FILE
0,2,Add reencrytion of database test cases to the upgrade test
0,1,Make FOR EACH clause and MODE NUMBER in CREATE TRIGGER statement optional
0,1,Remove stale code from the statement classes in the client driver
0,1,improve NUMBER error to print container actual io operation and file name
1,1,Routine parameter names displayed by dblook are not escaped
1,2,Junit tests that require SQL authorization mode should use a different database to the default one
0,1,Add Order Entry applicationsystemperformance testtoolkit
0,1,Convert EXCEPTION to CLASS
0,1,Convert SOURCE FILE to CLASS
1,1,Misleading stack traces for exceptions raised by the JDBC VERSION NUMBER embedded driver
0,1,Use a lower wait timeout in CLASS
1,1,EXCEPTION with LTRIM RTRIM and NUMBER METHOD call in GROUP BY clause
1,2,EXCEPTION for COALESCE with aggregate functions
1,1,EXCEPTION in CREATE VIEW VALUES NULL
1,1,VARIABLE runs only in client not embedded but its METHOD method gives no reason why
1,1,Setting a login timeout in client driver can lead to query timeout
1,1,set schema sys followed by SOURCE FILE tables does not show tables in sys schema
0,1,provide checking tool to flag possible errors in message translations
1,2,Setting COMPONENT to contain installed jars causes the database to be unbootable when a Securitymanager is installed
0,1,Make class COMPONENT final
1,2,CLASS does not work correctly outside the old harness
1,2,CLASS CLASS test fails in SOURCE FILE
1,2,METHOD compares the wrong value if using trimmed strings and a SMALLINT column exists
0,1,Rewrite COMPONENT to a CLASS test
1,1,EXCEPTION when two threads load sort factory concurrently
1,2,VARIABLE fails on VERSION NUMBER foundation on VERSION NUMBER
1,1,After a Lexical Error due to syntax error even a simple create table does not work on the same connection
0,2,Implement SSLTLS communication between client and server
0,1,Let Clock embed a CLASS rather than inherit from SOURCE FILE
1,1,Test files missing svneolstyle
1,2,Intermittent failure in SOURCE FILE
0,1,Change some boundary checks in CLASS to ASSERTs to improve performance
0,2,Add long running System test for COMPONENT
0,1,Replace Vectors and SOURCE FILE with CLASS and CLASS in CLASS
0,1,Reduce use of synchronized collections in CLASS
1,2,VARIABLE falls over with foundation after revision NUMBER ERROR CONFIGURATION FILE
1,1,message NUMBER and NUMBER have references to NUMBER
1,2,Trigger recompilation problem when trigger action has its table not qualified with a schema
1,2,Nested triggers not working properly after maximum trigger count exception is thrown
0,1,Add performance tests to COMPONENT using the junit perf framework
1,1,DROP PROCEDURE depends on SET SCHEMA
0,2,SOURCE FILE needs to be updated with information on CLASS tests
1,2,Uncommitted transactions executed throught CLASS will held locks after the application terminates or SOURCE FILE during the transaction
1,2,SOURCE FILE indexes in SCHEMANAME does not work with the client driver
0,1,Let CLASS use the special singlecol CLASS ctor
0,1,Test harness should support NUMBER VERSION NUMBER
1,1,compatibilitytest fails after COMPONENT change
1,2,Assert during log file switch log file position exceeded max log file size
1,1,METHOD does not list supported COMPONENT SQL types correctly
1,1,METHOD returns incorrect VARIABLE value for DECIMAL and NUMERIC types
1,1,bad logic in METHOD in old test harness affects NUMBER runs
0,1,EXCEPTION when exiting VARIABLE
0,1,Add a generic utility tool to drive the Order Entry load phase
1,1,Missing sql script COMPONENT
1,1,CONFIGURATION FILE should include VERSION NUMBER in the serverclient combinations
0,1,Convert CONFIGURATION FILE to CLASS
1,2,COMPONENT is extremely CPU intensive since svn NUMBER
1,2,Accessing a BLOB column twice in an INSERT trigger leads to errors in the value ondisk
1,2,Use of XML values in the action statement of a trigger throw exceptions
1,2,ORDER BY with expression with distinct in the select list returns incorrect result
1,2,Unable to perform select query using DISTINCT on a readonly database
0,1,Code cleanups for the COMPONENT packages
1,1,Modify CONFIGURATION FILE to not run VERSION NUMBER case any more not valid after NUMBER
1,2,EXISTS may return the wrong value for subqueries involving set operations
1,2,Setting a default value for a VARCHAR column fails when column contains data
1,2,CLASS fails due to EXCEPTION executing a procedure
1,1,CLASS does not set the XA transaction state correctly when the EXCEPTION is thrown
0,2,Provide collation sensitive subclasses for CLASS CLASS CLASS and CLASS which will use the passed Collator to do the collation rather than the default collation of VARIABLE
0,1,ejbql and floattypes in COMPONENT intermittently fails with expected but VERSION NUMBER
1,2,VARIABLE returning wrong value when operating on Reader
1,1,File stream is left open when an exception occurs while setting up a character stream for data export
1,2,COMPONENT does not honor CLASS holdability
1,1,Invalid transaction state in VARIABLE
1,1,CLASS leaks memory when connecting to a nonexistent database
0,1,Convert SOURCE FILE to junit
0,1,Enhance COMPONENT with EXPLAIN Functionality
1,1,Batch scripts in bin report extraneous errors when COMPONENT is invalid
1,2,Unclosed CLASS choke CLASS lang VARIABLE on java NUMBER
1,1,Network Client allows execution of callable statement when one of the parameters is not set
0,1,Convert METHOD and METHOD to CLASS
1,2,Client does not return EXCEPTION on CLASS on a closed connection Embedded does
0,2,Make Locale available in METHOD This Locale object will be used to construct Collator object if the user has requested territory based collation
1,2,METHOD junit test fails with Virtual memory heap test failed Got unexpected value expected but was
1,2,Code paths for db restore do not use METHOD causing EXCEPTION
1,2,Missing asserts in CLASS
1,2,CLASS and network server code need a privileged block around the calls to METHOD
0,2,Create a utility which generates Release Notes
0,1,CLASS class should use JDKs builtin CONFIGURATION FILE of exceptions
0,2,At code generation time look at collation type to determine what kind of DVD should get generated for character types
1,1,Wrong description of CLASS field in public CLASS for CLASS
1,1,TIMESTAMP value is truncated when return to client
0,1,COMPONENT should print the parameters to failed statements to the COMPONENT when it logs the error
1,1,CLASS is not consistent about throwing EXCEPTION when tablenamenull
1,1,Queries in CONFIGURATION FILE allow tablepattern for JDBC methods that do not allow patterns
1,2,upgrade test incorrectly tries to test in place compress in VERSION NUMBER release
1,2,intermittent network startup related errors in running junit nightly test suite
0,1,Expose existing autogenerated key functionality through more JDBC APIs in embedded mode
1,1,upgrade tests fail through CLASS and CLASS with NUMBER
0,1,Convert SOURCE FILE to CLASS
1,2,upgrade test failures with weme VERSION NUMBER
0,2,Convert VERSION NUMBER to CLASS
1,2,Errorsmessages early in starting the network server through METHOD are not reported to the CLASS passed into METHOD
0,2,performance of like in territory based collation databases may be improved by changing way collation elements are calculated
1,2,If large clob is updated after Reader the reader continues to point to old data
1,2,Ensure that a temporary file is not created for a lob obtained from resultset unless user updates it
0,2,Implement not implemented Embedded methods METHOD pos long length and Clob METHOD pos long length
1,2,LIKE parameter marker combined with index multiprobing leads to ASSERT failure with sane jars wrong results with insane jars
1,1,SOURCE FILE and SOURCE FILE fail because of new procedure VARIABLE VARIABLE
1,1,METHOD als fails on JVM VERSION NUMBER with Unexpected SQL state expected but was Jar file VARIABLE already exists in Schema EMC
1,1,COMPONENT might swallow unexpected exceptions
1,2,Client connections should not fail if permission is not granted to read COMPONENT and COMPONENT
1,1,METHOD fails with Unexpected SQL state expected but was
1,1,ij describe built in command cannot describe a table named run
1,2,make entry for clob in connection so that temporary file is removed when a connection is closed or transaction is commitedrolledback
1,2,CLASS SOURCE FILE should return true
1,2,Obscure error messages when using SSL in various combinations
1,1,ASSERT failure with sane build if DISTINCT and ORDER BY are present in a query that selects from a diagnostic table function
1,2,calling METHOD on COMPONENT makes CLASS fetched before this call unusable
1,2,Assessing blob when its linked to DVD stream ie large blob corrupts stream fetched prior to this access
1,1,ij does not start with NUMBER NUMBER VERSION NUMBER because attempting to find CLASS if VARIABLE property is specified
1,1,Error messages for deadlocks contain less information than in VERSION NUMBER
0,2,Rewrite CLASS constructors
0,1,Improve error reporting fix whitespaceformatting issues and replace tabs in NUMBER
0,1,Rename CLASS to CLASS
1,2,CLASS fails for VERSION NUMBER which prevents rest of VARIABLE from completing
1,1,CLASS does not mention SOURCE FILE in list of jars installed in SOURCE FILE
1,1,SOURCE FILE fails new canon needed
1,2,CLASS not accepting connections with default security manager on NUMBER machines
1,2,CREATE TABLE AS does not maintain the collation for character types
1,2,Wrong connection object used in CLASS
1,2,Closing a resultset after retrieving a large NUMBER bytes value with Network Server does not release locks
1,2,INSERT and UPDATES succeed when permission has not been granted
1,1,AS IDENTITY START WITH NUMBER fails
1,2,CLASS in it is METHOD method generates a character string CAST if required but does not set the correct collation
0,1,Implement a buffer manager using CLASS classes
1,1,CLASS decodes long integer incorrectly
1,2,ERROR NUMBER The second or third argument of the SUBSTR function is out of range with data concatenation in group by query
1,2,In soft upgrade mode the metadata queries do not get compiled in SYS schema This will cause problems in future releases of COMPONENT
1,2,METHOD test fails with collation with exception Java exception ASSERT FAILED type of inserted NUMBER COMPONENT of template NUMBER COMPONENT
1,2,ERROR NUMBER creating table with check constraint with literal comparison
1,2,CLASS fails with ASSERT FAILED VERSION NUMBER class COMPONENT expected to be the same as VERSION NUMBER class COMPONENT
1,2,METHOD causes loss of connection with VARIABLE collation
0,2,Convert SOURCE FILE to CLASS
1,2,The CLASS returned by METHOD does not contain a required column named VARIABLE
1,2,Query involving CASE statement significantly slower in VERSION NUMBER than in VERSION NUMBER
1,2,Insert into table with constraints fails if the table name is indicator or any other SQL keyword
1,2,Index split deadlock
1,2,METHOD returns incorrect result truncated value if underlying blob is deleted
1,2,VARIABLE fails with NUMBER Foundation
0,2,convert SOURCE FILE to Junit
1,2,CLASS fails with Unexpected row count expected but was when Xalan VERSION NUMBER jars are in classpath
1,2,EXCEPTION returning null from a case statement in subquery
1,2,select query results in nullpointer exception in METHOD
1,2,Schema does not exist when constraint used in table CONFIGURATION FILE
1,2,SOURCE FILE fails with weme VERSION NUMBER with VARIABLE Output at line NUMBER expected but was
1,2,COMPONENT Unexpected SQL state expected but was
0,2,COMPONENT does not resolve functions bound to methods with varargs
