type,priority,summary
Bug,Blocker,Add Services Wizard can corrupt config files unpredictably
Bug,Major,AddHost Wizard: error for existing host is not present
Bug,Major,JS errors on Jobs page if ATS is stopped
Bug,Major,Default config group name contains 'undefined' instead of service name in Manage Config Groups popup
Bug,Major,Unable to proceed from step 4 of installer if YARN-dependent services are selected but YARN isn't (HDP 2.0)
Bug,Blocker,Incorrect errors count for YARN on step 7 of Install Wizard (HDP 2.0)
Bug,Major,Hostname case sensitivity
Bug,Major,Unable to install cluster after coming back to step 1 and selecting different stack version
Improvement,Critical,Ambari support on CentOS7 /RHEL7 - I
Bug,Major,Create main page with table of jobs
Improvement,Major,Add ZKFC component to summary page (when NNHA enabled)
Bug,Major,FE allows add host on host that is in UNKNOWN state (agent was stopped)
Bug,Major,Service pluggability: New added services in the stack has Add Property link in log-4j and env categories
Bug,Major,Fast user can skip 'Customize Services' step (add service wizard) while configs are not loaded
Bug,Major,'all/none' links affect already installed services on 'Select Services' step
Bug,Major,Linked Ganglia charts from Host Details page don't show any graphs (except on NameNode host)
Bug,Major,Deleted hosts come back to life after ambari-server restart
Bug,Major,Views: exception on server restart after creating view instance
Bug,Major,Management Console: UI Layout  Basic Routing and Create User Management Page (with mock data)
Bug,Major,Install wizard should have ability to load default 'final' configs  and save them
Bug,Major,Ambari-DDL-Postgres-CREATE.sql fix for CLUSTER.OPERATE
Bug,Major,BlueprintResourceProviderTest fails on exception message assertion
Bug,Major,Fix unit tests that are broken after AMBARI-6533
Bug,Major,HDP-1.3 stack shows HUE in select services page
Bug,Blocker,Cannot start ambari-server due to empty metainfo table
Bug,Critical,Add Service wizard: Retry installation functionality does not work
Bug,Critical,Config categories aren't displayed on 'Configure Services' step of Secrity Wizard
Bug,Major,Memory leaks during tabs switching on 'Customize Services' page
Bug,Blocker,Oozie service can not be started on Ambari server with external Postgres
Bug,Critical,Unit test failures on jenkins for Ambari 1.7.0 related to alerts.
Bug,Major,Oozie fails for stack 2.0 and 2.1
Bug,Blocker,'Refresh configs' action doesn't work for Flume
Bug,Blocker,Capacity Scheduler config cannot be saved
Bug,Critical,RM HA wizard is experimental but shouldn't be
Bug,Major,Once RM HA is config'd  none of the RM summary info or RM dashboard widgets show data
Bug,Major,On HDFS config page edit boxes with memory size values have incorrect behavior.
Bug,Critical,'Select Host' page on Resource Manager HA Enabling wizard does not save selected values after next/back steps
Bug,Critical,Flume service should be in STARTED state when no agents configured
Improvement,Major,HostNames and Slaves broken in two lines on Assign Slaves step
Bug,Major,Resource Manager HA: after enabling RM HA  UI does not display standby and active Resource Managers on Summary tab
Bug,Critical,Add security configs on Add service wizard
Bug,Critical,Wizard: Adding Master component does not create and install the master host component
Bug,Major,Cleanup of Cluster > Admin tab
Bug,Major,Ambari installation webhcat templeton.hive.properties set thrift host name to be localhost
Bug,Major,Need ResourceManager UI Quicklinks for active / standby
