type,priority,summary
Improvement,Minor,FTP endpoints should support charset property like File endpoint does
Bug,Minor,File consumer - When using done file name then delete the file when batch is complete
Bug,Minor,When call removeRouteDefinition the route doesn't removed from collection of route Definitions.
Improvement,Major,Scala DSL: no tokenize('...') method
Bug,Major,NPE when jaxb fallback converter is used with RequestEntityConverter
Bug,Major,camel-netty - Producer should avoid blocking while waiting for connection
Bug,Minor,camel-jms - JmsPollingConsumer use the constant fields from JmsTemplate for receiveNoWait etc
Improvement,Major,SpringIntegrationConsumer should honor the 'inOut' instance variable by setting the MEP and sending back message headers
Bug,Trivial,SJMS component's pom.xml missing taskmanager package in camel.osgi.private.pkg
Bug,Major,Cache producer is not thread safe
Improvement,Minor,Dead Letter Channel - Store failed route id on Exchange
Bug,Major,ClassNotFoundException: weblogic.jndi.WLInitialContextFactory when starting the route via Karaf start-route(camel:route-start) command.
Improvement,Major,OsgiServiceRegistry to lookup services with filter on name=blah
Bug,Minor,Using annotations DSL in beans may cause async callback to be called twice
Bug,Critical,CamelJob implementation rely on some inconsistent endpoints LRU cache - Camel endpoints may not be called on quartz fire after some days of uptime
Bug,Major,RestletComponent component is not removing added route from routers list although route is removed from Context.
Improvement,Minor,Add PGP signature and signature verification support to PGPDataFormat
Bug,Minor,NoRedeliveryOnShutdown doesn't work for DeadLetterChannel
Improvement,Major,camel-bindy fixed length record improvements
Improvement,Major,Improve the BeanInfo performance
Bug,Major,Camel Email Component Missing Attachments
Improvement,Minor,Camel Spring registry does not look into parent contexts
Bug,Minor,camel-rss and camel-atom - Not installable in Karaf
Improvement,Minor,Check if body is a MimeMessage and send it directly without create a MimeMessage from body and headers
Bug,Major,CamelBlueprintContext may be wrongly started and this may lead to a deadlock
Bug,Major,SOAP over JMS does not work with camel-cxf endpoint
Bug,Major,CXFEndpoint blueprint config having binding element may lead to NPE
Improvement,Minor,Improvement to SqlProducer class
Bug,Major,Race condition in AggregatorProcessor recovery sometimes causes duplicates
Bug,Major,step in a  block runs when the  tag is closed in the wrong place
Bug,Critical,camel-jms: InOut exchange can time out even if response was received
Bug,Major,Simple language - bean function - issue when parameter value has comma
Bug,Major,NPE when using the imap mail component with quartz or the timer and pollEnrich
Bug,Major,Camel stream producer never close the stream of file
Bug,Minor,SQL component will not look for parameters in header when no body in message
Bug,Minor,Aggregate EIP - Completion from batch consumer should trigger first
Bug,Major,camel-http - When bridging endpoints then there may be double parameter values if client sends uri parameters
Improvement,Major,Camel 2.10.1 incapable of working with + in endpoint URIs
Improvement,Minor,Camel-AWS should support any implementation of AmazonXXX (not only AmazonXXXClient)
Bug,Minor,http4 component should default to charset based on content type
Bug,Major,TransferExchage InOut ActiveMQ Exception
Improvement,Major,json data format - Add support for configuring gson options
Bug,Major,camel-bindy - Multiple models in the same package lead to unpredictable results
Improvement,Minor,Http4 component does not support PATCH
Bug,Major,camel:run in blueprint is broken
Bug,Minor,camel-aws - Possible concurrent modification exception
Improvement,Minor,Sql component - Add noop option to execute the query but dont change the message body afterwards
Bug,Major,Scheduled thread pools is not removed from JMX when shutting down
Bug,Minor,Simple ognl expression - Possible NPE when using String replaceFirst and replacing with an empty string
Bug,Trivial,org.apache.camel.support.ServiceSupport: InputStream not being explicitly closed
Bug,Major,camel-cxfrs blueprint configure could not be installed if there are some subelement settings
Improvement,Minor,camel-stream - Shutdown thread pool on consumer should happen faster
Bug,Minor,StringQuoteHelper - Should ignore whitespace between quoted parameters
Improvement,Minor,Bean - Improve choose method logic for no parameter methods
Bug,Major,camel-example-reportincident failed
Bug,Major,camel-example-cxf-tomcat failed
Bug,Major,Restarting routes using sql aggregation repository may lead to Class loading issues
Improvement,Minor,Make SqsConsumer support async processors
Improvement,Minor,Camel archetype component - Use bundle packaging so component is ready to install in OSGi
Bug,Major,AdviceWith doesn't work with doTry
Bug,Major,Mina UDP default codec should keep the data as byte[]
Bug,Major,debugBefore() and debugAfter() not called if unit test extends CamelBlueprintTestSupport
Bug,Minor,Property placeholder optimization broke placeholders in Spring camelContext configuration
Bug,Major,Camel-validator not able to resolve schema when using useSharedSchema=false
Improvement,Minor,Moving logic out of getTypeConverter
Improvement,Minor,Control Bus - Add suspend and resume actions
Improvement,Minor,camel-netty - Loading key store and trust stores should support classpath as well
Bug,Minor,DefaultShutdownStrategy shutdown timeout of 0 will never timeout and go in negative time
Improvement,Major,link to camel registry in camel-stax is missing
Improvement,Trivial,Validations exception should include line/column
Improvement,Major,camel-sjms - Consumers should always use dedicated Sessions
Bug,Major,vm component - Stopping a route when using multipleConsumers should not stop MP if there is other routes using it
Bug,Major,Headers are not set correctly in some situation
Bug,Critical,New restlet endpoints don't work if route is created after restlet server is started.
Bug,Major,Route with suspended SedaConsumer can't be stopped correctly
Improvement,Trivial,cxf endpoint's should log the parsing exception when failing to extract the root element name
Bug,Minor,File consumer - Race condition for markerFile read lock strategy
Bug,Major,baseResource of Jetty ServletContextHandler does not work when project deployed as a bundle
Bug,Major,endChoice() has no effect in nested choice definition
Bug,Major,camel-quartz - Stateful job - Redeploying bundle/war and having changed endpoint uri issue
Bug,Major,connectionTimeout property is ignored by JavaMail
Bug,Major,NULL values are not supported in named parameters
Improvement,Minor,Can't access to length of Array (java) from simple language
Bug,Minor,org.apache.camel.main.Main#doStop() throws java.lang.IndexOutOfBoundsException
Bug,Minor,SFTP: NPE if no private key file is supplied
Bug,Minor,Routing slip EIP - Does not send ExchangeSentEvent notifications
Improvement,Minor,FtpConsumer fills up log file with 'Cannot connect/login' WARN level messages
Bug,Minor,camel-netty - unable to consume on UDP multicast addresses
Bug,Minor,Wrong InputStream reference is used in method storeFile of class ScpOperations
Bug,Major,camel-cxf should shutdown the bus when the endpoint is stopped.
Bug,Minor,JMX - browsable endpoints such as seda has some attributes listed as unavaiable
Improvement,Major,SFTP endpoint fails if the server disconnected the socket
Bug,Minor,Predicates from java dsl are not dumped to xml correctly
Bug,Trivial,camel-cmis component: test packages have the wrong name
Bug,Major,camel-cxf ClassCastException when use cxf FailoverFeature
Improvement,Minor,Add ability to connect to SQS queue of different owner
Improvement,Minor,Support attaching to SQS queues where the user doesn't have permission to list the queues (manually build URL)
Improvement,Major,Add requestBufferSize and requestHeaderSize options for jetty
Improvement,Minor,SimpleLanguage.simple should detect if its a predicate and use that instead
Bug,Minor,SJMS component throws class cast error when used with IBM Webshpere MQ
Improvement,Major,FTP consumer - Add option to not use LIST command
Improvement,Major,Add allowNull option to @Converter to allow type converters to return null as valid response for special use-cases
Improvement,Major,Throttler does not honor time slots after period expires
Improvement,Major,Simple language - Have singleton language for better performance
Bug,Major,camel-dozer - Does not work well in OSGi Blueprint
Bug,Major,Using simple language OGNL expressions doesn't work for Bean Binding when a field is null
Bug,Major,Memory leak SoapOutInterceptor.writeSoapEnvelopeStart with security headers
Bug,Major,seda - queue size compare should use equals
Bug,Minor,mbeansRegistered in DefaultManagementAgent isn't ThreadSafe
Improvement,Major,camel-test-blueprint - Allow to register custom services in OSGi registry before Camel starts
Bug,Major,camel-blueprint - Using  and referrring to SSLContextParameters with property placeholders can lead to CircularDependencyException
Improvement,Minor,DefaultStreamCachingStrategy - Check for enabled in shouldSpoolCache method
Bug,Major,camel-yammer - Endpoint yammer:current throwns JsonMappingException exception
Bug,Major,Installation of camel-stomp feature fails
Improvement,Minor,binding component - Should start/stop its child services
Improvement,Major,Add cache option to beanRef and  in the DSL
Bug,Minor,Camel-Redis: Serializer passed through URI is used only on consumer
Bug,Major,XML Signature Component: Stream not closed in XmlSignerHelper.getXslTransform(String path)
Improvement,Minor,camel-jt400 - no longer able to configure a pollStrategy on Jt400DataQueueEndpoint
Improvement,Major,mustache component - Should use app class loader to load templates
Bug,Minor,Bean binding to covariant methods throws AmbiguousMethodCallException
Improvement,Minor,UnitUtilsTest cant manage a locale different from US
Bug,Minor,scp task does not respect StrictHostKeyChecking option
Bug,Minor,Null Pointer exception when removing SjmsComponent
Bug,Major,HttpConnectionManagerParams doesn't take effect when it is set to HttpComponent
Improvement,Major,InterceptFrom - Add support for using property placeholders
Bug,Major,rabbitmq component sends basic ack after channel closed when endpoint is set to autoAck
