type,priority,summary
Bug,Trivial,[patch] Bad name collision causes non functional method
Improvement,Trivial,[patch] reduce superfluous boxing histrionics
Bug,Major,Embedded driver allows updateBytes() on BOOLEAN column
Improvement,Trivial,[patch] remove unused fetching of data dictionary
Improvement,Trivial,[patch] use string buffers when building strings in loops
Bug,Minor,test failure(s) with IBM 1.4.2 in store.InterruptResilienceTest.testRAFWriteInterrupted: java.sql.SQLException: The exception 'junit.framework.AssertionFailedError: interrupt flag lost' was thrown while evaluating an expression.
Improvement,Trivial,[patch] move instanceof check up above where casts occur
Improvement,Trivial,[patch] remove non productive instanceof checks
Bug,Minor,Incorrect list of compatible JRE versions in client trace
Bug,Blocker,DERBY-4984 caused a regression which will not allow users to drop a table if the table was involved in a trigger action rebind during ALTER TABLE DROP COLUMN
Bug,Major,ShutdownException in ContextManager.checkInterrupt() during shutdown
Bug,Major,After specifying deregister=false on the engine shutdown URL  Derby forgets that the default behavior is deregister=true
Improvement,Major,Disable istat logging by default
Bug,Minor,NPE in istat daemon when encountering critical exception during shutdown
Improvement,Trivial,[patch] avoid Boolean allocations for rowset data in client cursor
Improvement,Trivial,[patch] avoid Integer allocations fetching client meta data info
Bug,Major,GetCurrentPropertiesTest depends on implicit ordering of test cases
Bug,Major,ProcedureInTriggerTest depends on implicit ordering of test cases
Bug,Major,Lacking cleanup in CheckConstraintTest.testJira4282()
Bug,Major,Assert failure in SavepointJdbc30Test.testReleaseSqlSavepointAndRollback
Bug,Major,ParameterMetaDataJdbc30Test fails with ''DUMMYINT' is not recognized as a function or procedure'
Bug,Major,testQualifiers(org.apache.derbyTesting.functionTests.tests.store.AccessTest)java.sql.SQLException: Table/View 'FOO' already exists in Schema 'APP'.
Bug,Major,nightly test failure in derbyall/storeall/storemore/SpaceTable
Bug,Major,Incomplete quoting of SQL identifiers in AlterTableConstantAction
Bug,Major,ParameterMetaDataJdbc30Test fails with ''PMDD' is not recognized as a function or procedure'
Bug,Major,Cannot rollback after syntax error in internal statement
Bug,Major,CLOB INOUT arg set to NULL by procedure does not preserve NULL value when re-invoked
Bug,Trivial,[patch] fix up sql cleanup handling
Improvement,Major,PropertySetter should ignore GCJ installations
Bug,Major,Setting up network server for management tests hangs intermittently
Bug,Major,Interrupt of create table or index (i.e. a container) will throw XSDF1 under NIO - connection survives
Bug,Major,Client driver silently truncates strings that exceed 32KB
Improvement,Major,Remove usages of DriverManager to obtain an Embedded Connection in Derby Server
Bug,Minor,assert failure in test testRAFReadWriteMultipleThreads: interrupted flag cleared
Improvement,Minor,DatabaseMetaData.getColumns(null  null  tableName  null) does not return the columns meta for a SYNONYM
Improvement,Minor,Simplify bytecode generation for concatenation operator
Bug,Minor,Warnings regarding XPath displayed when generating JavaDoc
Bug,Major,A table created with 10.0.2.1 with constraints cannot be dropped with 10.5 due to NullPointerException with insane build or ASSERT FAILED Failed to find sharable conglomerate descriptor for index conglomerate  with sane build
Bug,Minor,Engine code references org.apache.derby.shared.common.sanity.SanityManager
Bug,Major,Intermittent OutOfMemoryErrors in BasicSetup.testTriggersWithLOBcolumns()
Bug,Major,Large batch of DDL in a database procedure dies on a transaction severity error.
Improvement,Minor,Update tools/ide/netbeans directory
Bug,Major,Unable to boot 10.5.1.1 database - fails during soft/hard upgrade process for a new version number while trying to drop jdbc metadata
Bug,Major,test failure: NullPointerException with J2ME (weme 6.2) in testDerby4137_TransactionTimeoutSpecifiedNotExceeded(org.apache.derbyTesting.functionTests.tests.memory.XAMemTest)
Bug,Major,SQLAuthorisation and views
Improvement,Trivial,Change derby.tests.trace to print the class as well as fixture name
Improvement,Trivial,Remove dead methods (June 2011)
Bug,Major,Assert failure with CASE expression in GROUP BY clause
Bug,Major,Incorrect use of CharsetEncoder in DDMWriter
Bug,Major,Repeated database creation causes OutOfMemoryError
Bug,Major,Starting 7/13/2011 weme 6.2 upgrade tests started failing with 213 failures 127 errors with java.lang.IllegalAccessException
Bug,Major,URLCheck fails on phoneME
Bug,Major,ij3Test fails on phoneME
Improvement,Major,Restricted Table Function support should pass NOT EQUAL restrictions to initScan
Bug,Major,AssertionFailedError in testCaseCS4595B_NonUniqueIndex in AccessTest
Bug,Minor,NPE in BasicDatabase.stop in replication slave mode (dd.clearSequenceCaches)
Bug,Major,By default  only the DBO should be allowed to run several of the diagnostic VTIs.
Bug,Major,Intermittent failures in CompressTableTest and TruncateTableTest
Bug,Major,MemoryLeakFixesTest.testRepeatedDatabaseCreationWithAutoStats() fails on phoneME: java.lang.InternalError: Number of class names exceeds vm limit.
Bug,Major,SysDiagVTIMappingTest.test_5391() failed: java.text.ParseException: Unparseable date: 'Thu Sep 15 14:00:16 CEST 2011'
Improvement,Major,Make Derby run on Oracle Java ME Embedded Client
Bug,Minor,On z/OS testConnectWrongSubprotocolWithSystemProperty(org.apache.derbyTesting.functionTests.tests.tools.ConnectWrongSubprotocolTest)junit.framework.Asserti ailedError
Bug,Major,Unauthorized shutdown should not generate thread dump and javacore. AuthenticationTest dumps over 20 javacores with IBM JVM for normal user errors
Bug,Major,Empty MAPS table in toursdb
Bug,Major,SpawnedProcess.complete may fail to destroy the process when a timeout is specified
Bug,Major,ERROR 40001 deadlock in nstest on select max(serialkey)
Bug,Major,Problems running SecureServerTest and replication tests on Open JDK 7 for Mac OS X
Improvement,Minor,ant release should not modify drdamaint version
Improvement,Minor,Speed up message splitting in build
Improvement,Minor,Speed up creation of bin scripts
Improvement,Minor,Don't run MessageVetter unless messages have changed
Improvement,Minor,Reduce number of jar invocations in the buildjars target
Bug,Major,Restrictive file permissions: permissions removed also for owner on NTFS if Acl does not contain explicit entry for owner
Bug,Major,Same value returned by successive calls to a sequence generator.
Bug,Major,ClosedByInterruptException in AuthenticationTest
Improvement,Major,Subquery is only allowed to return a single column - When using derby with hibernate (or JPA) queries are created per JPA spec. For tables with multi-column PK  subqueries are created with two columns in select clause.
Bug,Major,SecureServerTest  Driver40UnbootedTest and replication tests not prepared for space in java.home
Bug,Major,XATransactionTest: Table/View 'DERBY1016' already exists
Bug,Major,SQLChar.getCollationKey NPE in index-stat-thread
Improvement,Major,Harden password hashing in the builtin authentication service
Improvement,Trivial,Call initCause() and getCause() without reflection in BaseJDBCTestCase
Improvement,Minor,Remove unnecessary field rwsOK in DirStorageFactory4
Bug,Major,NSSecurityMechanismTest fixture testNetworkServerSecurityMechanism fails intermittentlyt
Bug,Blocker,Derby threads hanging when using ClientXADataSource and a deadlock or lock timeout occurs
Bug,Major,NullPointerException in generated VTI code
Bug,Major,AssertFailures (7  or 8) with ibm 1.6 and 1.5 on Windows XP in lang.NativeAuthProcs fixture testAll
Bug,Major,Java deadlock between LogicalConnection40 and ClientXAConnection40 (patch attached)
Bug,Major,Race conditions in LogicalConnection checking for a null physical connection
Improvement,Major,Network Server should reject client connections that are not Derby Network Client
Bug,Major,AlterTableTest#testDropColumn fails: drop view cannot be performed due to dependency
Bug,Major,AssertionFailedError: Should not hold locks after commit in ResultSetMiscTest
Bug,Major,NativeAuthenticationServiceTest getting multiple errors trying to delete files/directories during teardown
Bug,Major,Access denied (java.lang.RuntimePermission modifyThreadGroup) in IndexStatisticsDaemonImpl.schedule()
Bug,Major,Select statement with subqueries with group by and count distinct statements returns wrong number of results
Improvement,Trivial,[patch] access static constants with static references
Improvement,Major,Prepare old test harness for running tests on Java 8
Bug,Minor,ServerPropertiesTest prints .java.net.SocketException: Connection reset to console but test passes
Bug,Major,NPE in Store  when running SELECT in a read-only database accessed via the classpath subprotocol when authentication  authorization  and Java security are turned on
Bug,Major,System can run out of stack space while processing DropOnCommit requests.
Bug,Major,OutOfMemoryError in OCRecoveryTest on phoneME
Improvement,Major,Get upgrade tests to pass on OJEC 1.1
Bug,Minor,NATIVE warns about password expiry for DBO
Bug,Critical,Rolling back a transaction leads to an inconsistent state
Bug,Major,When a foreign key constraint on a table is dropped  the associated statistics row for the conglomerate is not removed
Bug,Major,Back out the concurrency improvements for identity columns introduced by derby-4437
Bug,Minor,intermittent test failure in storetests/st_derby715.java
Bug,Major,Authorization decorators don't null out connections when done
Improvement,Minor,Clean up statements in CreateTableFromQueryTest
Bug,Major,ResultSetFromPreparedStatementTest keeps references to non-default connections
Bug,Major,BigDataTest.tearDown() doesn't call super.tearDown()
Bug,Major,CheckConstraintTest holds on to resources after completion
Bug,Major,ColumnDefaultsTest holds on to resources after completion
Bug,Major,InbetweenTest holds on to resources after completion
Bug,Major,TimestampArithTest keeps references to statements after completion
Bug,Major,TableFunctionTest keeps reference to connection after completion
Bug,Major,UngroupedAggregatesNegativeTest doesn't call super.tearDown()
Bug,Major,ParameterMappingTest lacks call to super.tearDown()
Bug,Major,InternationalConnectTest forgets to call super.tearDown()
Bug,Major,EncryptionKeyTest sometimes keeps reference to connection
Bug,Major,Replication tests keep references to connections after completion
Bug,Minor,ProtocolTest doesn't clean up its test resources
Bug,Major,NullPointerException in GenericTriggerExecutor.executeSPS() caused by OutOfMemoryError
Improvement,Trivial,Remove unsued code in AlterTableConstantaction.columnDroppedAndTriggerDependencies
Improvement,Major,Native user authentication: improve wording of error message
Bug,Minor,Sending an empty string as table name to compress table procedure or empty string as index name to update statistics procedure makes the parser throw an exception.
Bug,Minor,Missing argument in some XJ022 errors
Improvement,Trivial,Use TestNullOutputStream where possible
Bug,Trivial,Upgrade tests should  print full IOException stack trace when it fails to access old versions
Bug,Major,Table functions should only accept arguments which are constant in their query block.
Improvement,Minor,Remove duplicated code for starting remote processes in replication tests
Improvement,Minor,Replication tests should use BaseTestCase.execJavaCmd() to run local commands
Improvement,Major,Make it possible to turn off encryption on an already encrypted database.
Bug,Minor,Documentation in release doesn't include stylesheets
Improvement,Minor,Remove unused methods in client.am.DateTime
Bug,Major,AssertionFailedError in functionTests.tests.lang.UpdateStatisticsTest.testDisposableStatsEagerness
Improvement,Minor,Disable i18n/JapanCodeConversion.sql on platforms that don't support EUC_JP or SJIS
Improvement,Trivial,Remove unused class ExecProcUtil
Improvement,Trivial,Add replicationTests.ReplicationSuite to junit-core ant target
Bug,Major,testOSReadOnly fails with k.AssertionFailedError: expected an error indicating the db is readonly on HP java 1.6
Bug,Major,Make DoubleProperties.propertyNames() thread-safe
Bug,Major,By using syscs_set_database_property  you can set the database version to a garbage string which prevents you from booting the database.
Improvement,Minor,Clean up IDE warnings in DRDAConnThread
Improvement,Major,Remove unused methods in DDMReader and DDMWriter
Improvement,Trivial,Remove JDBC 3 constants from client.am.Statement
Improvement,Minor,Prune the brokered class tree
Improvement,Major,Add message argument names  as comments  to English message file produced by MessageBuilder.
Improvement,Minor,Simplify JSR-169 implementation class tree
Bug,Major,The order of argument names in messages.xml is sometimes wrong when the arguments occur in the message out of sequence.
Bug,Minor,Broken handling of paths with special characters in compatibility/VersionCombinationConfigurator
Improvement,Trivial,add ibm18 class to functionTests.harness
Bug,Minor,Incorrect list of compatible JRE versions in client trace #2
Improvement,Trivial,Add utility methods to query state of URL attributes in EmbedConnection
Bug,Major,Missing method exception raised when using Clobs with territory based collation
Bug,Major,NPE in SELECT involving subselects and windows functions
Bug,Minor,Timestamp comparison failure in AutomaticIndexStatisticsTest.testStatisticsCorrectness
Bug,Major,Encryption  re-encryption  and un-encryption silently fail if the database is already booted.
Bug,Major,Grammar doesn't accept OR operator without parentheses
Improvement,Minor,Stop producing byte code for non-existent qualifiers
Improvement,Minor,Use BaseTestCase.execJavaCmd() to start process from NetworkServerTestSetup
Bug,Minor,Replication tests fail on CDC platforms without optional JSSE package
Bug,Major,ErrorMessageTest assert failure: Only one of the waiters should be aborted
Bug,Major,NullPointerException in INSERT INTO ... SELECT FROM ... ORDER BY
Bug,Major,IN lists with mixed types may return wrong results
Improvement,Major,Lift the arbitrary limit on the number of routine parameters.
Bug,Major,in list multi-probe by primary key not chosen on tables with >256 rows
Bug,Major,Failures in upgradeTests.Changes10_9 related to index cardinality statistics
Bug,Major,100's of errors in nightly test run on weme after jacoco property/priviledges checkin
Bug,Major,Package javadoc publishedapi/jdbc4/index.html out of date
Bug,Major,testPositionAgressive(org.apache.derbyTesting.functionTests.tests.jdbcapi.BlobClob4BlobTest)j fails with : 'The handle is invalid.: java.io.IOException'.
Bug,Major,Upgrade tests fail on compact2
Bug,Major,Investigate why setting a login timeout causes NativeAuthenticationServiceTest to fail when run in a suite
Bug,Major,SSL Test (and network server )  can hang if serverSocket.accept() fails for something other than an IOException
Bug,Major,Marshalling error in JDBCDriverTest as part of CompatibilityTest
Bug,Major,select from view with 'upper' and 'in' list throws a ClassCastException
Bug,Major,nightly regression test failure  intermittent error : testStatisticsCorrectness(org.apache.derbyTesting.functionTests.tests.store.AutomaticIndexStatisticsTest)junit.framework.AssertionFailedError
Bug,Major,nightly regression test failure: testMultipleLastKeyWaitsInMaxScan(org.apache.derbyTesting.functionTests.tests.store.IndexSplitDeadlockTest)junit.framework.AssertionFailedError: Column value mismatch @ column '1'
Improvement,Major,Add automatic cleanup of connections opened with openDefaultConnection()
Bug,Major,Derby does not report warnings raised by table functions
Improvement,Minor,Simplify code that handles LOB files
Bug,Minor,Interrupt restarts clock for login timeout
Improvement,Minor,Clean up registered format ids
Bug,Critical,AutoloadTest does not proprogate original jvm -D flags to spawned JVM  leading to LAB regression test failures
Bug,Minor,Cleanup suspect coding practices in org.apache.derby.iapi.error package
Bug,Major,Query against view  with 'where name LIKE 'Col1' ESCAPE '/' ' failed
Bug,Minor,Cleanup suspect coding practices in org.apache.derby.iapi.services.io package
Bug,Minor,Cleanup suspect coding practices in the org.apache.derby.impl.tools.planexporter package
Bug,Minor,Cleanup suspect coding practices in the org.apache.derby.iapi.types package
Bug,Minor,Cleanup suspect coding practices in the org.apache.derby.iapi.sql.dictionary package
Bug,Minor,Cleanup suspect coding practices in misc Derby packages
Improvement,Major,Make Optimizer trace logic pluggable.
Bug,Minor,NullPointerException when calling a procedure with sub-query as argument
Bug,Major,Issues with latest JDK 8 EA build because of missing SQLPermission
Bug,Minor,SecureServerTest assertion error on contents of stdout from subprocess
Improvement,Major,Use the JVM's cache of Number instances in ReuseFactory
Improvement,Minor,Remove unnecessary checks for UnsupportedEncodingException in the client
Bug,Major,XMLBindingTest fails on latest JDK 8 EA
Bug,Major,updatelocksJDBC30 test failing in nightly regression tests
Improvement,Major,Add ability to print a Derby execution ResultSet as xml.
Improvement,Major,Add ability to compactly specify a complete query plan in an optimizer override.
Bug,Major,NullPointerException when using more than one parameter in COALESCE
Improvement,Trivial,Use Arrays.copyOf() in FormatableArrayHolder.getArray()
Improvement,Minor,Allow tests to show detailed error when spawning new process fails
Improvement,Trivial,Simplify PropertyUtil using Properties.stringPropertyNames()
Bug,Major,Intermittent failures in XplainStatisticsTest.testSimpleXplainOnly
Bug,Major,XplainStatisticsTest.testSimpleQuery: BEGIN_COMP_TIME unexpectedly NULL
Improvement,Major,Log a page dump to derby.log if ERROR nospc: nospc.U  is returned to the user
Bug,Minor,Fix incorrect @throws and @exception tags in javadoc
Bug,Major,DatabaseMetaData.getJDBCMinorVersion() should return 2 now that we've implemented JDBC 4.2
Improvement,Trivial,Simplify StringBuffer use  as they are mutable
Improvement,Minor,Remove Profile attribute from jar file manifests
Bug,Major,failure in testConstraintDrops(org.apache.derbyTesting.functionTests.lang.ConglomerateSharingTest)junit.framework.AssertionFailedError: Error 23505 should have been caused by index/constraint...
Bug,Major,java.security.AccessControlException in i18n.LocalizedDisplayScriptTest
Bug,Major,CREATE TRIGGER doesn't detect all illegal references to SESSION schema
Bug,Major,Errors in jdbc4.LobStreamTest if derbyclient.jar is first in the classpath
Bug,Major,NullPointerException in DirFile
Bug,Minor,ClassCastException when launching derby from windows subst drive
Bug,Major,Minimal select privilege should be checked in subqueries
Bug,Major,Incorrect handling when using an UPDATE to SET an identity column to DEFAULT
Bug,Major,Incorrect privileges may be required for INSERT and DELETE statements.
Bug,Major,Connections opened by ForeignTableVTI never get released
Bug,Major,ArrayIndexOutOfBoundsException when calling function from trigger
Bug,Critical,Infinite loop in NetworkServerControlImpl.ensureDataInBuffer
Bug,Major,NetworkServerControl API breaks when username or password contains non-ascii characters
Improvement,Major,Create a regression test which will fail if classes from one Derby jar file leak into another jar file
Improvement,Minor,Revamp the vti demo to look and behave more like the other demos.
Improvement,Minor,Include SQLState in client exception messages
Bug,Major,Optional tool registration may fail because the CompilerContext is not always available at execution time.
Bug,Major,intermittent error in nightly regression tests: AutoIncrementTest
Bug,Major,Starting network server on a network drive fails with JDK 7 on Windows
Bug,Major,java.lang.NoSuchMethodError chaining a function and procedure
Improvement,Trivial,Remove StorageFile.getURL() and its implementations
Improvement,Trivial,Remove storageFactory field from subclasses of InputStreamFile
Bug,Major,Syntax error when reference to transition variable has whitespace around it
Bug,Major,Non-english locale flunks LuceneSupportTest
Bug,Major,testDERBY5120NumRowsInSydependsForTrigger fails when the starting version of the upgrade trajectory is 10.10.2.0
Bug,Major,Sequence generator makes CREATE TRIGGER fail with internal error
Bug,Major,NOT elimination for CASE expressions is broken
Bug,Minor,ROW_NUMBER function throws NullPointerException in UPDATE statement
Improvement,Minor,Simplify handling of untyped nulls in CASE and NULLIF expressions
Bug,Major,Incorrect nullability for CASE expression with parameter
Improvement,Major,add HoldForConnection ij command to match NoHoldForConnection
Bug,Major,CheckToursDBTest failed while updating sequence value on disk
Bug,Major,Broken link in API docs to derby.drda.keepAlive documentation
Bug,Major,User procedures can call system procedures  circumventing SQL authorization.
Improvement,Minor,Use javax.xml.xpath interfaces for XPath support
Improvement,Major,Check type of user-supplied modules before creating instances
Improvement,Minor,Support standard syntax for altering column nullability
Bug,Major,Compilation error using a view as the source data set for a MERGE statement
Bug,Major,Rollback to savepoint allows violation of deferrable constraints
Improvement,Major,Allow Derby to rename tables referenced by foreign keys
Bug,Major,Permission problems when running JUnit tests with Ant 1.9.4
Bug,Major,ROW_NUMBER should not be allowed as argument in a procedure call
Bug,Minor,Assert failure/ArrayIndexOutOfBoundsException when using COUNT in MERGE matching clause
Bug,Major,OOME when running ConstraintCharacteristicsTest with smaller heap
Bug,Major,Add derbyoptionaltools.jar to the class paths of the scripts in the bin directory
Bug,Major,Add derbyoptionaltools.jar to the maven artifacts we publish
Bug,Major,Cannot create a Lucene index if a key column's name is case-sensitive
Bug,Major,The jacoco-junit target fails to store coverage data for some sub-suites
Improvement,Major,For update statement  collect generated keys if Statement.RETURN_GENERATED_KEYS flag is supplied to the JDBC call.
Improvement,Major,Remove need for db2jcc.jar for executing ij or upload it on ibiblio
Bug,Major,Fix hard-coded JDBC 4.0 type constants
Bug,Major,In suites.All  certain test orders cause AccessControlException
Improvement,Minor,Utilize JQL to fetch JIRA issue list for release notes generation
Improvement,Minor,Remove unused parameter in splitmessages
