type,priority,summary
1,1,class do not work class
0,2,component fix length record improvement
0,2,improve class performance
1,2,component email component miss attachment
0,1,component spring registry do not look parent context
1,1,component component not installable in karaf
0,1,check if body be class send directly without create class body header
1,2,component may be wrongly start may lead to deadlock
1,2,soap jms do not work component endpoint
1,2,class blueprint config have bind element may lead to exception
0,1,improvement to class class
1,2,race condition in class recovery sometimes cause duplicate
1,2,step in block run tag be close in wrong place
1,2,component class exchange can time even if response be receive
1,2,simple language bean function issue parameter value have comma
1,2,exception use imap mail component quartz timer method
1,2,component stream producer never close stream file
1,1,sql component not look parameter in header no body in message
1,1,aggregate eip completion batch consumer trigger first
1,2,component bridge endpoint may be double parameter value if client send uri parameter
0,2,component version number incapable work in endpoint uris
0,1,component support implementation amazonxxx not only amazonxxxclient
1,1,number component default to charset base on content type
1,2,class class activemq exception
0,2,json data format add support configure gson option
1,2,component multiple model in package lead to unpredictable result
0,1,number component do not support patch
1,2,component in blueprint be break
1,1,component possible concurrent modification exception
0,1,sql component add noop option to execute query but do not change message body afterwards
1,2,schedule thread pool be not remove jmx shut down
1,1,simple ognl expression possible exception use string method replace empty string
1,1,component class not be explicitly close
1,2,component blueprint configure not be instal if be subelement setting
0,1,component shutdown thread pool on consumer happen fast
1,1,class ignore whitespace quote parameter
0,1,bean improve choose method logic no parameter method
1,2,component fail
1,2,component fail
1,2,restart route use sql aggregation repository may lead to class loading issue
0,1,make class support async processor
0,1,component archetype component use bundle packaging component be ready to install in osgi
1,2,class do not work method
1,2,mina udp default codec keep datum byte
1,2,method method not call if unit test extend component
1,1,property placeholder optimization break placeholder in spring component configuration
1,2,component not able to resolve schema use method
0,1,move logic method
0,1,control bus add suspend resume action
0,1,component loading key store trust store support classpath well
1,1,class shutdown timeout number never timeout go in negative time
0,2,link to component registry in component be miss
0,1,validation exception include linecolumn
0,2,component consumer always use dedicated session
1,2,vm component stop route use method not stop mp if be route use
1,2,header be not set correctly in situation
1,2,new restlet endpoint do not work if route be create after restlet server be start
1,2,route suspend class can not be stop correctly
0,1,cxf endpoint log parse exception fail to extract root element name
1,1,file consumer race condition method read lock strategy
1,2,method jetty class do not work project deploy bundle
1,2,method have no effect in nested choice configuration file
1,2,component stateful job redeploying bundlewar having change endpoint uri issue
1,2,method property be ignore class
1,2,null value be not support in name parameter
0,1,can not access to length array source file simple language
1,1,component throw exception
1,1,sftp exception if no private key file be supply
1,1,route slip eip do not send class notification
0,1,class fill log file can not connectlogin warn level message
1,1,component unable to consume on udp multicast address
1,1,wrong class reference be use in method method class class
1,2,component shutdown bus endpoint be stop
1,1,jmx browsable endpoint seda have attribute list unavaiable
0,2,sftp endpoint fail if server disconnect socket
1,1,predicate java dsl be not dump to xml correctly
1,1,component component test package have wrong name
1,2,component exception use cxf class
0,1,add ability to connect to sqs queue different owner
0,1,support attach to sqs queue user do not have permission to list queue manually build url
0,2,add method method option jetty
0,1,class detect if predicate use instead
1,1,sjms component throw class cast error use ibm source file mq
0,2,ftp consumer add option to not use list command
0,2,add method option to converter to allow type converter to return null valid response special usecase
0,2,throttler do not honor time slot after period expire
0,2,simple language have singleton language well performance
1,2,component do not work well in osgi blueprint
1,2,use simple language ognl expression do not work bean binding field be null
1,2,memory leak method security header
1,2,seda queue size compare use equal
1,1,method in class be not class
0,2,component allow to register custom service in osgi registry before component start
1,2,component use referrring to class property placeholder can lead to exception
0,1,class check enable in method method
1,2,component endpoint yammercurrent throwns exception exception
1,2,installation component feature fail
0,1,bind component startstop child service
0,2,add cache option to method in dsl
1,1,component serializer pass uri be use only on consumer
1,2,xml signature component stream not close in method path
0,1,component no long able to configure method on number
0,2,mustache component use app class loader to load template
1,1,bean bind to covariant method throw exception
0,1,class can not manage locale different
1,1,scp task do not respect class option
1,1,null pointer exception remove class
1,2,class do not take effect be set to class
0,2,class add support use property placeholder
1,2,rabbitmq component send basic ack after channel close endpoint be set to method
1,2,network server protocol error select fail order be specify
1,1,exception try to create database directory be not allow
1,2,make lock nonreserved keyword in component since be not reserved keyword in sql standard
0,2,use encryption do not store length information external key in configuration file
0,2,support like escape
0,2,request support method in like clause
1,2,exception create trigger on table default schema do not exist
1,1,class summary round incorrectly
1,2,dblook display message key instead associate text
1,2,lock not be release properly possibly relate to occurence lock escalation
0,2,add support insert functionality use jdbc version number updatable resultset apis
0,1,patch improvement on class
1,2,suite number be skip incorrectly number version number
1,2,component incorrectly round double value down during insert numeric
1,2,aliase column not recognize after group order combination
1,1,network server give exception if exception have null argument variable error number
1,2,component throw truncation error warning class parameterconstant to char char bit datatype datum be large datatype
0,2,in place tableindex compress return space to os
1,2,bad eclipse plugin version specification
0,2,insert value in identity column
1,2,concurrency class network server not send concurrency statement
1,2,method do not work class
1,1,parameter name require in create function
1,1,list jar file in source file incorrect in class
1,2,method return true method go beyond result set
0,1,add support network server usridonl security
1,2,method class do not work batch be turn on
0,1,optimize specific method in network server to improve performance
0,1,javadoc build include timestamp andor svn revision number in visible location
1,2,column name on class method method be handle incorrectly
1,1,schema already exist create table
0,1,update require updatable result set to work
0,1,fix source file notice class reference in javademo
1,1,testharness method property be not be pick correctly encryption suite
0,2,need online backup feature do not block update operation online backup be in progress
0,1,connection method uniquely identify connection
0,1,network server demo program support component network client driver
1,1,build fail during splitmessage step if path contain space
1,1,test source file fail if run in directory have component in path
0,2,provide way to update index cardinality statistic variable reimplement update statistic
1,1,source file property description method wrongly name useprocess omit
1,2,variable problem generate default column w network server
1,2,remove method property class
1,1,aes encryption test fail on solaris number
1,1,many file do not have correct configuration file
1,2,network client xa only keep xa state transaction branch association to track whether to send commit in autocommit mode all state state relate decision be defer to server
1,1,source file file class do not describe argument accept program
1,1,method method cause hang client if mapping be invalid variable method to date
1,2,be desirable to have method function return last recent user specify value system generate value default identity column
1,2,unknown page format error do recovery after source file do in place compress
1,2,specification incomplete server property on command line cause exception class start server
1,1,servlet back to main page link point to csnet instead component
1,1,source file network server example have error cause to fail
1,2,network server database hang after time many connection execute method
1,1,disable create index on long varchar bit datum long varchar column do not allow create index already
0,1,network client message string not internationalize
1,2,client class not require user property to be set
1,1,sysinfo cp client option not print error say number jar file driver class be miss
0,2,create new sample database use in example in manual
1,1,queryplan query use session schema view be incorrectly put in statement cache cause incorrect plan getting execute later if temp table be create name
1,2,pass return return null on null input function to another function call throw linkage error
1,1,error message number have incorrect property name variable instead component
1,1,exception exception throw during load class database jar incorrectly shut engine down
1,2,method fail on method jdk version number verfier error on generate class
1,2,result set holdability define inside store procedure be ignore serverclient
0,2,expose boolean datatype to end user
1,1,select distinct return duplicate select subselect
0,2,integrate upgrade test test suite
1,2,source file replace method character number to match embed
1,2,incorrect insane build on window platform
1,2,class ignore property object in method url property method method
1,1,current configuration file component help plugin eclipse do not work create deployable plugin
1,2,load database jar in classpath be break database can not be find
1,1,readonly database fail to boot after soft upgrade raise error message number container be open in readonly mode
1,2,dynamic parameter be allow to be operand unary operator component throw exception number operator be not allow to take parameter operand
1,2,use component can mask certain exception lead to incorrect behavior in case
1,2,variable fail on very large table
1,2,make client driver connection url work space be in url
1,1,sysinfo incorrectly require permission on component jar file
1,1,component monitor access two system property without use privileged block build sanetrue
1,2,create trigger fail null pointer exception
1,2,subquery materialization can cause stack overflow
1,2,network driver method cause commit but do not complete locally
0,1,select max do not use index optimally
1,2,method return duplicate row in case
1,2,exception method on method
1,2,during source file recovery drop table on case insensitive file system component may delete wrong file
0,1,remove method method
1,1,buildtime processing configuration file file handle source file incorrectly
1,2,in ij execute prepare statement numericdecimal parameter fail exception in number
1,1,add test error code severe exception
1,1,exception exception if update delete be perform on diagnostic vti
1,2,network client method make getter method return null follow row
1,2,unable to create database whose name contae chinese character client driver
0,2,starvation in class
0,1,variable create statistic if do not exist
1,1,problem set sanity state to false use ant dsanefalse
0,2,materialize subquerie in select list possible to avoid create invariant resultset many time
0,2,enhance alter table syntax to allow user to change next value to be generate identity column
1,2,cursor close sideeffect close another cursor name on another connection
0,2,allow parallel access to data file
0,1,one delete update heap row new class object be create
1,1,incorrect documentation method
0,1,client driver prefetch datum on method
0,1,modify method to take long length perform max int check in method
1,2,ldap user authentication fail security manager
1,1,intermittent failure source file
1,1,add mechanism specify policy file individual function test
1,2,remove use method stringbyte int int constructor in testing lead to nonportable behaviour
1,2,big decimal error different in component langprocedure test run in component version number specific
0,2,introduce new test type to run junit test current harness
0,2,new number metadata api method need to be implement
1,1,exception class time simple query use union intersect
1,1,error number can include xxresolvexx be remove
1,1,class method method return wrong result on network client
1,2,create method outside global tran use clientxadatasource result in exception can not set holdability if statement be use in global transaction
1,1,test component method use mechanism be not portable encoding
1,1,variable fails intermittently run time
1,1,source file fail incorrect index
1,1,test variable variable run twice in component
1,1,optimizer can return incorrect good cost estimate nest subquerie lead to generation suboptimal plan
1,2,embed class do not return statement object create connection return embeddedxadatasource
1,1,new test source file fail number
1,2,source file method etc be fail run version number client again trunk
1,1,class be duplicate in component
1,2,test number method fail remote server security exception
1,1,exception in client class try to connect use eusridpwd security mechanism
0,1,change internal implemetation variable to share exist alter table
1,2,delete cascade cause null value insert table after delete trigger fire
1,1,misleadingwrong error message drop view
1,2,component fail insert join table generate column
1,1,test harness do not pass jvm flag properly if be more number property in jvm flag
1,1,class return incorrect value class be obtain procedure call
1,2,exist database jdbc metadata query do not get update properly maintenance version
1,2,transaction log file requrie recovery be getting delete backup checkpointa be run in parallel
1,2,client give exception test source file source file on method
1,1,source file fail because change in exception text
1,2,compatibility test fail security relate error
1,2,truncation error concat
1,2,client class do not reset holdability isolation state properly
1,2,failure in sysinfo configuration file induce classpath wiring
1,1,component fail sun jdk version number
0,2,separate class embedxaconnection
0,1,allow encrypting exist unencrypted db allow reencrypting exist encrypt db
0,1,helper method in basejdbctestcase create datum source
1,1,class throw number exception in global transaction if statement be variable
1,1,exception in network server ldap authentication
1,1,defragment inplace compress pass describe dataset be not free empty page
1,1,network server report wrong product name log connection to component
1,1,component server configuration file guide servlet interface run page
0,1,ij have help option to print command line syntax
1,1,source file version number hang intermittently client
0,1,remove huge log file class leave run variable
1,2,like do not match empty string use prepared statement
0,2,move method method class to statement
0,2,verify application can not manipulate transaction state inside distribute transaction
1,2,assert failure in class run version number
1,1,old client new server return wrong database metadata value method
1,2,class use class underlie physical connection number version number
0,2,implement new number method create empty lob in embed client
1,1,client attempt method method on insert row give wrong error message
1,2,network server do not shutdown database have boot start shutdown command line
0,1,call class on scrollable insensitive resultset cause entire class to be populate
1,1,resolve test failure version number
1,1,test variable variable variable fail on version number
0,2,sur use drdas extended diagnostic to send variable variable warning
1,2,difference client embed invoke store procedure use method
1,1,test source file fail version number jvm
1,1,miss reset method state in net client navigate away via method
1,2,need to remove old source file notice
1,2,isolation level local connection do not get reset after exit global transaction if isolation level be change use sql
1,2,identity column can be create wrong very large start value number version number ibm window number build number number jit on
0,1,configuration file file not translate network server start source file command
1,1,source file fail component in version number branch
1,2,class method always return false
1,2,class manifest entry component be miss version number source file
0,1,add source file to component
0,1,file component message variable
1,2,interface change introduce in mustang build number
1,2,wrong result query use like escape clause include
1,1,message number variable do not have match message text
1,1,typo in link to simple example source file
1,2,source file source file do not work give wrong error message
1,1,use djvmflag option cause class
0,2,add class to build script to verify be no orphaned message id
0,2,network server source file class after console output
1,1,correct instruction in demo source file file source file
0,2,provide alter table drop column functionality
1,2,class do not implement class int string
0,1,method need many master convert to junit
1,2,test run exit variable run because method use method be not available
1,1,method can enter endless loop
0,2,upgrade test need to be enhance to test grant revoke
0,1,factor type check in class class
1,2,eclipse plugin distribution ui core zip file do not contain apache license source file notice file
1,2,unexpected behavior on self privilege revocation
0,2,trigger be drop privilege require trigger be revoke
1,1,make test number run security manager
1,2,component fail security manager enable
1,1,component jdbc version number driver return number jdbc driver major version
0,1,enable more testcase in class
1,1,exception in update coalesce subquery
1,1,link getting start apache component server in source file need to be link to actual document instead manual page
1,1,network server fail exception if blob size number be stream client
1,2,script in framework direcotry need to be reviste to set classpath properly
1,1,test harness evaluate number version number jvm variable version number method do enthousiastic seding
1,1,component hang version number always use variable hang variable
1,1,new number canon requiredcanon need to be remove to catch to change to number
1,2,test harness override heap size setting start network server
1,2,lot version number regression test failure diff because sql exception instead exception
1,2,sysinfo in version number show multiple entry if component jar reside in directory space in name
1,2,trigger action statement be not recompile be change affect
1,2,class reference engine class component
0,2,revoke execute restrict fail if be dependent object on execute privilege
1,1,exception insert value to table have column declare generate default identity
1,2,create index on large table fail many open file exception
0,1,network server not send to client support eusridpwd run sun jvm
1,2,regression wrong result join predicate can be ignore leftmost child in chain nested union
1,1,class be not thread safe
1,2,source file fail component framework jcc version number
1,2,client driver do not use query timeout value set use method subsequent execution use statement object
1,2,component hang
1,1,source file fail jcc version number jcc version number
0,1,add more test method method
0,2,deprecate script in framework directory
1,1,huge single insert statement fail jvm error due to size generate method
1,2,invoke java store procedure contain grant revoke statement contain sql fail
1,2,manifest file do not contain osgi attribute
1,2,language store system treat jvm error class differently lead to raw store protocol violation error
1,2,component fail exception intermittent failure
0,2,implement bracketed sql comment comment
1,1,component fail exception in component framework
1,2,xmlserialize operator do not follow sqlxml spec in area serialize sequence
1,1,remote server testing version number source file show number failure
1,1,error number xml syntax error miss method mislead text
0,1,database owner be incorrectly refer to dba in code comment be check in component version number grant revoke work clean point
1,2,embed class on time column return class date portion can be incorrect
1,1,client class on sql timestamp column lose subsecond resolution always have millisecond value zero
1,2,access rule violation use sql state start number accord to sql standard
1,2,source file fail version number foundation cnfe class exception
1,1,sysinfo test fail access deny source file class read component be first in classpath
1,1,correct message sql state number to reflect be be revoke user update ref manual
1,2,source file fail jcc driver
0,2,create script allow user to easily update component jar number class
1,2,test source file version number fail on ibm wctme version number foundation number foundation specification version number
1,2,assert failure in sane mode query use to work in version number
1,1,method master need update new exception name
1,1,source distribution version number number include component file
1,1,error version number refer to nonexistent codepoint secktn need correct
1,2,sqlstate number occur qualify column synonym in order clause
1,2,version number source distribution be miss many file include file not
1,2,script bin distribution do not have executable permission
1,2,alter table drop column need to update class column privilege
0,2,bring status file to date
1,1,source file framework do not mention component client minor typo in source file
0,2,add reencrytion database test case to upgrade test
0,1,make clause mode number in create trigger statement optional
0,1,remove stale code statement class in client driver
0,1,improve number error to print container actual io operation file name
1,1,routine parameter name display dblook be not escape
1,2,junit test require sql authorization mode use different database to default one
0,1,add order entry applicationsystemperformance testtoolkit
0,1,convert exception to class
0,1,convert source file to class
1,1,mislead stack trace exception raise jdbc version number embed driver
0,1,use low wait timeout in class
1,1,exception ltrim rtrim number method call in group clause
1,2,exception coalesce aggregate function
1,1,exception in create view value null
1,1,variable run only in client not embed but method method give no reason
1,1,set login timeout in client driver can lead to query timeout
1,1,set schema sys follow source file table do not show table in sys schema
0,1,provide check tool to flag possible error in message translation
1,2,set component to contain instal jar cause database to be unbootable securitymanager be instal
0,1,make class component final
1,2,class do not work correctly outside old harness
1,2,class class test fail in source file
1,2,method compare wrong value if use trim string smallint column exist
0,1,rewrite component to class test
1,1,exception two thread load sort factory concurrently
1,2,variable fail on version number foundation on version number
1,1,after lexical error due to syntax error even simple create table do not work on connection
0,2,implement ssltls communication client server
0,1,let clock embed class rather inherit source file
1,1,test file miss svneolstyle
1,2,intermittent failure in source file
0,1,change boundary check in class to assert to improve performance
0,2,add long run system test component
0,1,replace vector source file class class in class
0,1,reduce use synchronize collection in class
1,2,variable fall foundation after revision number error configuration file
1,1,message number number have reference to number
1,2,trigger recompilation problem trigger action have table not qualified schema
1,2,nest trigger not work properly after maximum trigger count exception be throw
0,1,add performance test to component use junit perf framework
1,1,drop procedure depend on set schema
0,2,source file need to be update information on class test
1,2,uncommitted transaction execute throught class hold lock after application terminate source file during transaction
1,2,source file index in schemaname do not work client driver
0,1,let class use special singlecol class ctor
0,1,test harness support number version number
1,1,compatibilitytest fail after component change
1,2,assert during log file switch log file position exceed max log file size
1,1,method do not list support component sql type correctly
1,1,method return incorrect variable value decimal numeric type
1,1,bad logic in method in old test harness affect number run
0,1,exception exit variable
0,1,add generic utility tool to drive order entry load phase
1,1,miss sql script component
1,1,configuration file include version number in serverclient combination
0,1,convert configuration file to class
1,2,component be extremely cpu intensive since svn number
1,2,access blob column twice in insert trigger lead to error in value ondisk
1,2,use xml value in action statement trigger throw exception
1,2,order expression distinct in select list return incorrect result
1,2,unable to perform select query use distinct on readonly database
0,1,code cleanups component package
1,1,modify configuration file to not run version number case more not valid after number
1,2,exist may return wrong value subquerie involve set operation
1,2,set default value varchar column fail column contain data
1,2,class fail due to exception execute procedure
1,1,class do not set xa transaction state correctly exception be throw
0,2,provide collation sensitive subclass class class class class use pass collator to do collation rather default collation variable
0,1,ejbql floattypes in component intermittently fail expect but version number
1,2,variable return wrong value operate on reader
1,1,file stream be leave open exception occur set character stream data export
1,2,component do not honor class holdability
1,1,invalid transaction state in variable
1,1,class leak memory connect to nonexistent database
0,1,convert source file to junit
0,1,enhance component explain functionality
1,1,batch script in bin report extraneous error component be invalid
1,2,unclosed class choke class lang variable on java number
1,1,network client allow execution callable statement one parameter be not set
0,1,convert method method to class
1,2,client do not return exception on class on closed connection embed do
0,2,make locale available in method locale object be use to construct collator object if user have request territory base collation
1,2,method junit test fail virtual memory heap test fail get unexpected value expect but be
1,2,code path db restore do not use method cause exception
1,2,missing assert in class
1,2,class network server code need privileged block around call to method
0,2,create utility generate release note
0,1,class class use jdks builtin configuration file exception
0,2,code generation time look collation type to determine what kind dvd get generate character type
1,1,wrong description class field in public class class
1,1,timestamp value be truncate return to client
0,1,component print parameter to fail statement to component log error
1,1,class be not consistent throw exception tablenamenull
1,1,query in configuration file allow tablepattern jdbc method do not allow pattern
1,2,upgrade test incorrectly try to test in place compress in version number release
1,2,intermittent network startup relate error in run junit nightly test suite
0,1,expose exist autogenerate key functionality more jdbc apis in embed mode
1,1,upgrade test fail class class number
0,1,convert source file to class
1,2,upgrade test failure weme version number
0,2,convert version number to class
1,2,errorsmessage early in start network server method be not report to class pass method
0,2,performance like in territory base collation database may be improve change way collation element be calculate
1,2,if large clob be update after reader reader continue to point to old datum
1,2,ensure temporary file be not create lob obtain resultset unless user update
0,2,implement not implement embed method method pos long length clob method pos long length
1,2,like parameter marker combine index multiprobing lead to assert failure sane jar wrong result insane jar
1,1,source file source file fail because new procedure variable variable
1,1,method als fail on jvm version number unexpected sql state expect but be jar file variable already exist in schema emc
1,1,component might swallow unexpected exception
1,2,client connection not fail if permission be not grant to read component component
1,1,method fail unexpected sql state expect but be
1,1,ij describe build in command can not describe table name run
1,2,make entry clob in connection temporary file be remove connection be close transaction be commitedrolledback
1,2,class source file return true
1,2,obscure error message use ssl in various combination
1,1,assert failure sane build if distinct order be present in query select diagnostic table function
1,2,call method on component make class fetch before call unusable
1,2,assess blob link to dvd stream ie large blob corrupt stream fetch prior to access
1,1,ij do not start number number version number because attempt to find class if variable property be specify
1,1,error message deadlock contain less information in version number
0,2,rewrite class constructor
0,1,improve error report fix whitespaceformatte issue replace tab in number
0,1,rename class to class
1,2,class fail version number prevent rest variable complete
1,1,class do not mention source file in list jar instal in source file
1,1,source file fail new canon need
1,2,class not accept connection default security manager on number machine
1,2,create table do not maintain collation character type
1,2,wrong connection object use in class
1,2,close resultset after retrieve large number byte value network server do not release lock
1,2,insert update succeed permission have not be grant
1,1,identity start number fail
1,2,class in be method method generate character string cast if require but do not set correct collation
0,1,implement buffer manager use class class
1,1,class decode long integer incorrectly
1,2,error number second third argument substr function be range data concatenation in group query
1,2,in soft upgrade mode metadata query do not get compile in sys schema cause problem in future release component
1,2,method test fail collation exception java exception assert failed type insert number component template number component
1,2,error number create table check constraint literal comparison
1,2,class fail assert fail version number class component expect to be version number class component
1,2,method cause loss connection variable collation
0,2,convert source file to class
1,2,class return method do not contain require column name variable
1,2,query involve case statement significantly slow in version number in version number
1,2,insert table constraint fail if table name be indicator sql keyword
1,2,index split deadlock
1,2,method return incorrect result truncate value if underlying blob be delete
1,2,variable fail number foundation
0,2,convert source file to junit
1,2,class fail unexpected row count expect but be xalan version number jar be in classpath
1,2,exception return null case statement in subquery
1,2,select query result in nullpointer exception in method
1,2,schema do not exist constraint use in table configuration file
1,2,source file fail weme version number variable output line number expect but be
1,2,component unexpected sql state expect but be
0,2,component do not resolve function bind to method varargs
1,2,try to reconnect component client after bring server down throw sql exception number rather number exception
0,2,use class in class to improve scalability
1,2,intermittent transaction failure cause internal duplicate savepoint name trigger
1,2,lob lock be not release after method
1,2,exception in test variable on specific machine number vista
1,1,on client method do not release locator
1,1,method not properly initialize in class
0,2,adjust master build script to require java number compiler to build component
0,2,cut down on object creation in like clause implementation territory base character
1,1,class in component
1,2,exception malforme uxxxx encoding try to find xalan version running test via ant
0,1,reduce dependency on class in class
1,2,exception run junit test ant harness in ant version number
1,1,variable incorrectly treat pass in user name sql identifier thus can report wrong user information
0,1,update variable
1,1,class fail exception if not run first test
1,2,exception on insert after alter table drop column
1,2,class use class but never verify event be getting fire
0,2,new simple demo suitable support java I platform
1,1,localizeddisplay variable return only time
1,2,use method leak section
1,2,exception access deny source file version number read in class
1,1,optimizer can see negative cost estimate pull optimizable join order
1,2,class fail on ibm number jvm
1,2,group query many aggregate column case statement fail error number restore serializable class object class attempt to read more datum be originally store
1,2,exception conglomerate number request do not exist component version number embed within eclipse version number rad version number
1,2,class fail expect but be in source file
1,2,method fail if component be first in classpath
1,2,select datum table raise error number query processing have be terminate due to error on server
1,2,exception in version number
0,1,minor cleanup in component class class
1,2,class exception exception query in predicate configuration file two value configuration file view large table error number exception exception be throw evaluate expression
1,2,exception cause race condition in class
1,2,not possible nondbowner to create temporary table get error number user userb can not perform operation in schema session
1,1,delay ondemand creation current user schema make select view belong to schema fail
1,2,component version number ignore order desc target column have index be use in clause in list
1,1,uniqueness violation error number occur after drop pk constraint if exist foreign key on column
1,2,incorrect result query nested exist
1,2,exception during recovery database territorybase collation
1,2,exception class
1,2,explicit commit inside java procedure make dynamic result set pass unavailable
1,1,embed class return incorrect reference dynamic result set
1,1,client class return incorrect value class be obtain procedure call
1,2,leak in client if class not close
1,2,logical connection do not check if transaction be active on close
1,2,database creation boot fail if variable select locale be not support
0,2,provide support unique constraint key include one more nullable column
1,2,component no long run low memory heap do not provide testing leak scenario
0,2,nest exist query need improved testing
1,2,invalid method class void source file because exception source file
1,2,replication failover implementation must be modify to fail master after slave have be stop
1,1,various formatting erro in number property file
0,1,adjust demos configuration file to avoid recompile class class
1,1,test case in class look to be accidentally comment
1,2,replication slave must inform master if dbs be sync
1,1,ca option be remove ij ij command usage line
1,1,inconsistency in jdbc autogen apis method method
1,1,method return wrong connection use connection pooling
0,2,register network port replication
1,1,allow sql query text to be null in class
1,2,move replication method component to component
1,1,simple column name specify part clause in table expression be ignore if table expression be view
1,2,changedunexpected query plan run test source file
1,2,error message number do not include right port number
1,2,replication log buffer become full chunk log be append be to buffer be discard
0,1,move setup class class
1,1,class output parameter leave cursor open after execution
1,2,oome slave during replication
0,2,method method do not pass argument
1,1,replication log shipper be not notify new replication transmitter be instantiate in exception
1,1,method method in class fail version number
1,1,exception during execution query left outer join whose inner table select all constant
1,2,if class fail to shutdown run separate process class test run hang
1,2,unable to start slave mode after authentication failure on previous method attempt
0,1,change collation test to run class class class class only one locale
1,2,regression test failure in component security exception
1,1,alter column set datum type not allow in soft upgrade unique constraint
1,2,lob locator be not release if lob column be not access client
0,1,remove unused method method string property
1,2,change certain property on client class object cause exist connection to reflect new value
0,1,remove method call method
1,2,variable fail to run on jvm version number build jdk version number fail to invoke method variable
1,2,variable class fail ibm iserie in method
1,2,creation logical connection pool connection cause resource leak on server
1,2,in clause ignore valid result incorrect qualifier handling suspect
1,2,select distinct field variable group field number
1,1,class fail ubuntu version number
1,2,testfailure in component ibm version number on iserie machine one deadlock message miss
1,2,can not use method in order clause
1,2,component do not follow sql standard try to map sql routine to java method
1,2,errror in nightly regression test error version number
1,2,comment in template security policy incorrectly say jmx be not enable default
1,1,class not use variable database be softupgraded version number
1,1,alter table be not allow on system table variable in component source file
1,1,variable do not quote identifier string properly
1,1,exception invoke statement event listener if one listener be null
1,1,if exception be encounter during source file connection network server print root exception to console instead generic message
1,1,in net client mode negative value stream length be accept without exception class
1,1,set tracedirectory command line do not work
1,2,exception fire trigger
1,2,exception cause failover to fail w number sqlerrmc not perform operation because database be not in replication master mode
0,1,do not call class instance class
0,1,improve error information report encounter error number container information can not change write be number number
1,1,fix error handling in class
1,1,improve calculation method in class
0,1,sql length function materialize blob memory
1,1,incorrect position calculation in class readbyte
1,2,revoke column level privilege user prepared statement rely on privilege can still be execute
0,1,add more test legalillegal command in different replication state
0,2,revoke execute privilege on function if use in check constraint implementation problem
1,2,component can leak classloader in app server environment
0,1,rename component
0,1,create utility class skip datum in class
1,2,class fail on zos clobs differ index number expect but be
1,2,number fail on zos error stream differ index number expect but be
1,1,class class be fail on zos exit code number start network server
1,1,method pos great length leave stream object in inconsistent state
1,1,client source file import engine class component
0,1,class not throw exception
1,1,class do not detect lack expected error
1,2,exception access clob pool connection
0,2,add show function command to ij
1,2,exception in variable test
1,2,method perform poorly
0,1,convert component component to class
0,1,need to test get appropriate error message os file be readonly
1,2,test code execute java process execute java instead use full path may cause wrong java to be pick
0,1,behaviour method differ embed client
1,2,difference embed vs component in format return timestampcast method
1,1,toolside be not include in source tarball
1,2,exception in method on javame cvm
1,2,intermittent hang ping server on linux
1,2,concurrent insert row xml data result in exception
1,2,replication method do not close serversocket master have source file
1,1,class leave temporary file open
1,2,embed component fail class because class conflict
1,2,class do not delete temporary file
1,2,class not correctly initialize in nonmethod call nested context
1,1,method differ embed client driver specify length be invalid
1,2,message be reference but never use class output
0,1,fail test save database to fail directory
1,1,mismatch error number version number parameter in usage
1,2,method fail on class
1,2,incorrect order cause index
1,2,class fail variable be not recognize function procedure on method
0,2,add test generate column sql authorization be turn on
0,2,improve performance read modify clobs
1,2,generation clause mention usercoded function may produce different resul depend on perform trigger insertupdate
1,2,can not insert number character long string index column
1,2,do not allow reference to generate column in new transition variable trigger action before trigger
1,1,class do not initialize properly
1,2,method in client driver do not update cache clob length
0,1,add facility to override default set old version to be test in upgrade test
1,1,class fail on case sensitive file system be not run part suite
1,1,ibm version number variable fail be number observer but still have number observer on win number
1,2,order cause column to be return
1,2,alter column default null do not change default
1,2,exception in class heavy multithreaded use class
0,2,remove dependency junit target on deprecate number variable
0,1,improve length caching in class
0,2,replace source file file felix source
1,2,attempt be make to access range slot on page
1,1,on zos source file fail method method
1,2,component need to escape single quote
0,1,use helper method class to quote sql identifier in class
1,2,multithreaded clob update cause growth in table do not get reclaim
1,2,class return method long terminate stream return number return number
1,2,method method ignore connection attribute
1,1,shutdown incorrect permission on log file show exception component give bettter message
1,2,class may fail to release latch on leftmost leaf
1,1,class throw variable if record be find
0,2,be possible to run unit test right after ant all
1,2,trigger fail error number exception exception class not open during class
1,1,component
0,2,provide way to drop statistic information
1,2,variable update store estimate row count table
1,2,component be not complete osgi bundle
1,2,inmemory storage back end do not work on window
1,1,method fail w class dummyvti do not exist be inaccessible on version number
1,2,error cause exception can not create instance generate class in variable class on ibm iseries
1,1,exception in variable run version number
0,2,create test to verify virgin metadata be identical to hardupgraded metadata
0,1,improvement to mailjdbc test
1,1,no method be find match method call in method method component on version number number
1,2,connection to ondisk db go to inmemory db if inmemory db name be boot
0,1,javadoc class not mention scan lock anymore
1,2,source file fail miss exception on method method windows vista
0,1,convert source file to class
1,2,use update clause sur scrollinsensive updatable result set method method source file
1,1,class error time wait network server to start
1,2,class variable do not exist in component
0,1,remove unused number constructor in exception
1,2,class make class fail client driver
0,1,improve transition readonly to writable clob representation
