type,priority,summary
1,1,org.apache.camel.main.Main#doStop() throws java.lang.IndexOutOfBoundsException
1,1,SFTP: NPE if no private key file is supplied
1,1,Routing slip EIP - Does not send ExchangeSentEvent notifications
0,1,FtpConsumer fills up log file with 'Cannot connect/login' WARN level messages
1,1,camel-netty - unable to consume on UDP multicast addresses
1,1,Wrong InputStream reference is used in method storeFile of class ScpOperations
1,2,camel-cxf should shutdown the bus when the endpoint is stopped.
1,1,JMX - browsable endpoints such as seda has some attributes listed as unavaiable
0,2,SFTP endpoint fails if the server disconnected the socket
1,1,Predicates from java dsl are not dumped to xml correctly
1,1,camel-cmis component: test packages have the wrong name
1,2,camel-cxf ClassCastException when use cxf FailoverFeature
0,1,Add ability to connect to SQS queue of different owner
0,1,Support attaching to SQS queues where the user doesn't have permission to list the queues (manually build URL)
0,2,Add requestBufferSize and requestHeaderSize options for jetty
0,1,SimpleLanguage.simple should detect if its a predicate and use that instead
1,1,SJMS component throws class cast error when used with IBM Webshpere MQ
0,2,FTP consumer - Add option to not use LIST command
0,2,Add allowNull option to @Converter to allow type converters to return null as valid response for special use-cases
0,2,Throttler does not honor time slots after period expires
0,2,Simple language - Have singleton language for better performance
1,2,camel-dozer - Does not work well in OSGi Blueprint
1,2,Using simple language OGNL expressions doesn't work for Bean Binding when a field is null
1,2,Memory leak SoapOutInterceptor.writeSoapEnvelopeStart with security headers
1,2,seda - queue size compare should use equals
1,1,mbeansRegistered in DefaultManagementAgent isn't ThreadSafe
0,2,camel-test-blueprint - Allow to register custom services in OSGi registry before Camel starts
1,2,camel-blueprint - Using  and referrring to SSLContextParameters with property placeholders can lead to CircularDependencyException
0,1,DefaultStreamCachingStrategy - Check for enabled in shouldSpoolCache method
1,2,camel-yammer - Endpoint yammer:current throwns JsonMappingException exception
1,2,Installation of camel-stomp feature fails
0,1,binding component - Should start/stop its child services
0,2,Add cache option to beanRef and  in the DSL
1,1,Camel-Redis: Serializer passed through URI is used only on consumer
1,2,XML Signature Component: Stream not closed in XmlSignerHelper.getXslTransform(String path)
0,1,camel-jt400 - no longer able to configure a pollStrategy on Jt400DataQueueEndpoint
0,2,mustache component - Should use app class loader to load templates
1,1,Bean binding to covariant methods throws AmbiguousMethodCallException
0,1,UnitUtilsTest cant manage a locale different from US
1,1,scp task does not respect StrictHostKeyChecking option
1,1,Null Pointer exception when removing SjmsComponent
1,2,HttpConnectionManagerParams doesn't take effect when it is set to HttpComponent
0,2,InterceptFrom - Add support for using property placeholders
1,2,rabbitmq component sends basic ack after channel closed when endpoint is set to autoAck
1,2,Network Server Protocol error when select fails and 'order by' is specified
1,1,NPE when trying to create a database at a directory that is not allowed
1,2,Make LOCKS as non-reserved keyword in Derby since it is not a reserved keyword in the SQL standards
0,2,When using encryption  do not store the length information about the external key in service.properties
0,2,Support for like ? Escape ?
0,2,Request support for CAST() in Like clause
1,2,NPE when creating a trigger on a table and default schema doesn't exist.
1,1,RunSuite summary rounds incorrectly
1,2,dblook displays message keys instead of their associated text
1,2,Lock not being released properly  possibly related to occurence of lock escalation
0,2,Add support for insert functionality using JDBC 2.0 updatable resultset apis
0,1,[PATCH] Improvements on the NetServlet
1,2,Suite jdk14 is skipped incorrectly with J2SE 5.0
1,2,Derby incorrectly rounds double values down during insert into NUMERIC
1,2,Aliased Columns not recognized after 'group by... order by' combination
1,1,Network Server Gives NPE if SQLException has null arguments   (e.g. for ERROR XBM0H)
1,2,Derby should throw a truncation error or warning when CASTing a parameter/constant to char or char for bit datatypes and the data is too large for the datatype.
0,2,in place table/index compress which returns space to OS
1,2,Bad Eclipse plugin version specification
0,2,Inserting values in an identity column
1,2,For the concurrency of ResultSet  Network Server should not send the concurrency of Statement.
1,2,setNull does not work with java.sql.Types.TIMESTAMP
1,1,Parameter names required in CREATE FUNCTION
1,1,List of jar files in tools/java incorrect in BUILDING.txt
1,2,isFirst() returns true when relative(x) goes beyond result set
0,1,Add Support for network Server USRIDONL security
1,2,setNull(x JDBCType.DATE) does not work when batching is turned on
0,1,Optimize some specific methods in Network Server to improve performance
0,1,Javadoc build should include a timestamp and/or the svn revision number in a visible location.
1,2,Column names on ResultSet.updateXXX and getXXX methods are handled incorrectly
1,1,'Schema already exists' when creating a table
0,1,'FOR UPDATE' required for updatable result set to work
0,1,Fix copyright notices and other IBM/Cloudscape references in java/demo/*
1,1,Testharness: testEncryptionAlgorithm property is not being picked up correctly for some encryption suites
0,2,Need a online backup feature  that does not block update operations   when online backup is in progress.
0,1,connection toString should uniquely identify the connection
0,1,Network Server demo program should support Derby network client driver
1,1,Builds fail during splitmessages step if path contains spaces
1,1,test tools/dblook_test.java fails if run in a directory having '*derby/*' in its path
0,2,Provide some way to update index cardinality statistics (e.g. reimplement update statistics)
1,1,testing/README.htm property descriptions: testSpecialProps wrongly named; useprocess omitted
1,2,SYS.SYSCOLUMN problem with 'GENERATED BY DEFAULT' column w/ Network Server
1,2,Remove resultSetHoldability property from ClientDataSource
1,1,AES encryption test fails on Solaris 10
1,1,Many files do not have correct svn-properties
1,2,Network client XA should only keep XA state for transaction branch association  to track whether to send commit in autocommit mode.  All other state and state related decisions should be deferred to the server.
1,1,example.html file for the SimpleApp does not describe the arguments accepted by the program
1,1,setByte() with executeBatch causes hang with client if mapping is invalid  e.g. setByte to DATE
1,2,It is desirable to have IDENTITY_VAL_LOCAL() function return last recent user specified value or system generated value for BY DEFAULT identity columns.
1,2,Unknown page format  error  while doing recovery after a  a crash while doing  in place compress.
1,2,Specification of incomplete server properties on command line causes NPE with NetworkServerControl when starting the server.
1,1,servlet Back to Main Page link points to csnet instead of derbynet
1,1,SimpleNetworkClientSample.java network server example has an error which causes it to fail
1,2,With Network Server Database hangs after some time with many connections executing prepareStatement()
1,1,Disable creating indexes on long varchar for bit data. Long varchar column doesn't allow creating indexes already.
0,1,Network client message strings not internationalized
1,2,Client DataSource should not require user property to be set
1,1,sysinfo with -cp client option should not print error saying DB2 jar file and driver class are missing
0,2,Create a new sample database for use in examples in the manuals
1,1,Queryplan for a query using SESSION schema view is incorrectly put in statement cache. This could cause incorrect plan getting executed later if a temp. table is created with that name.
1,2,Passing the return of  a RETURN NULL ON NULL INPUT function to another function call throws linkage error.
1,1,Error message  X0X07  has incorrect property name  db2j.database.classpath instead of derby.database.classpath
1,1,SecurityException or LinkageException thrown during loading a class from a database jar incorrectly shuts the engine down.
1,2,DatabaseMetaData.getColumns() fails on iSeries JDK 1.4 with verfier error on generated class.
1,2,Result set holdability defined inside stored procedures is ignored by server/client
0,2,Expose BOOLEAN datatype to end users
1,1,SELECT DISTINCT returns duplicates when selecting from subselects
0,2,Integrate upgrade tests into test suite
1,2,getAsciiStreamshould replace non-ASCII characters with 0x3f  '?'  to match embedded
1,2,Incorrect insane build on windows platform
1,2,ClientDriver ignores Properties object in connect(String url  Properties connectionProperties) method
1,1,The current build.properties for the Derby Help Plug-in for Eclipse does not work for creating a deployable plug-in
1,2,Loading databases from jars in the classpath is broken  databases cannot be found.
1,1,Read-only databases fail to boot after soft upgrade. Raises error message:  40XD1: Container was opened in read-only mode.
1,2,Dynamic parameter should be allowed to be the operand of unary operator '-'. Derby throws exception 42X36: The '-' operator is not allowed to take a ? parameter as an operand.'
1,2,Using derby.language.logStatementText=true can mask certain exceptions and lead to incorrect behavior in some cases
1,2,SYSCS_UTIL.SYSCS_INPLACE_COMPRESS_TABLE fails on (very) large tables
1,2,Make the client driver connection URL work when spaces are in the URL.
1,1,sysinfo incorrectly requires permission on Derby jar files
1,1,Derby monitor accesses two system properties without using a privileged block when built sane=true
1,2,create trigger fails with null pointer exception
1,2,Subquery materialization can cause stack overflow
1,2,Network driver setTransactionIsolation() causes a commit  but does not complete it locally
0,1,SELECT MAX doesn't use indices optimally
1,2,getImportedKeys returns duplicate rows in some cases
1,2,SecurityException with accessDeclaredMembers on DatabaseMetaData.getTables.
1,2,during crash recovery of a drop table  on case insensitive files systems derby may delete wrong file
0,1,Remove backup(File ...) methods
1,1,Build-time processing of 'metadata.properties' file handles slashes incorrectly.
1,2,In ij  executing a prepared statement with numeric/decimal parameter fails with NullPointerException in J2ME/CDC/FP
1,1,Add tests for error codes for severe exceptions
1,1,NullPointerException or ClassCastException if UPDATE or DELETE is performed on a diagnostic VTI
1,2,Network client: deleteRow() makes getter methods return nulls for the following rows.
1,2,Unable to create databases whose name containg Chinese characters through the client driver
0,2,Starvation in RAFContainer.readPage()
0,1,SYSCS_UTIL.SYSCS_COMPRESS_TABLE should create statistics if they do not exist
1,1,Problem setting sanity state to false by using 'ant -Dsane=false'
0,2,Materialize subqueries in select list where possible to avoid creating invariant resultsets many times.
0,2,Enhance ALTER TABLE syntax to allow users to change the next value to be generated for an identity column
1,2,cursor closed as a sideeffect of closing another cursor with the same name on another connection
0,2,Allow parallel access to data files.
0,1,One each deleted or updated from a heap row a new RowPosition object is created.
1,1,Incorrect documentation for 'NetworkServerControl.logConnections(boolean)'
0,1,Client driver: Pre-fetch data on executeQuery()
0,1,modify setCharacterStreamInternal to take a long for the length  and perform the > max int check in the method
1,2,LDAP user authentication fails under a security manager
1,1,Intermittent failure of store/readlocks.sql
1,1,add mechanism for specifying policy file for individual function tests
1,2,Remove use of String(byte[]) and String(byte[]  int  int) constructors in testing leading to non-portable behaviour
1,2,big decimal error diff in derbyall lang/procedure test run in the DerbyNetClient - jdk1.3 specific
0,2,introduce a new test type to run junit tests from the current harness
0,2,new JDBC4 metadata API getFunctions() needs to be implemented
1,1,NullPointerException at ResultSet.close() time for simple query using UNION and INTERSECT
1,1,Error 22001 can include 'XX-RESOLVE-XX' which should be removed
1,1,DatabaseMetadata method supportsResultSetConcurrency returns wrong result on network client
1,2,creating a preparedStatement outside of a Global tran using a ClientXADatasource  will result in an 'SqlException: Cannot set holdability'  if the statement  is used in a Global transaction
1,1,tests derbynet/csPrepStmt and prepStmt use mechanisms that are not portable over encodings
1,1,unit/daemonService.unit fails intermittently: 'ran out of time'
1,1,store/access.sql fails - incorrect index?
1,1,tests jdbcapi/SURTest.junit and jdbcapi/SURQueryMixTest.junit run twice in derbynetclientmats
1,1,Optimizer can return incorrect 'best cost' estimates with nested subqueries  which leads to generation of sub-optimal plans.
1,2,Embedded ResultSet.getStatement() does not return the Statement object that created it  for a connection returned from EmbeddedXADataSource
1,1,new test lang/ShutdownDatabase.java fails with j2ME
1,2,forupdate.sql   holdCursorIJ.sql ..etc are failing when run with 10.1 client againest trunk
1,1,JVMInfo is duplicated in derbyclient.jar
1,2,test jdbcapi/checkDataSource30 and savepointJdbc30_XA fail with remote server with security exceptions
1,1,Security.AccessControlException in client under SecurityManager when trying to connect using EUSRIDPWD security mechanism
0,1,Change the internal implemetation of SYSCS_INPLACE_COMPRESS_TABLE to share existing alter table
1,2,Delete cascade causes NULL values inserted into table when after delete Trigger fires
1,1,Misleading/wrong error message while dropping a view
1,2,Derby fails inserting a join into a table with a generated column
1,1,Test harness does not pass jvm flags properly if there are more than 1 property in jvm flags
1,1,ResultSet.getHoldabilty will return incorrect value when the ResultSet is obtained from a procedure call
1,2,For existing databases JDBC metadata queries do not get updated properly  between maintenance versions.
1,2,transaction logs files requried for recovery are getting deleted when backup and checkpointas are running in parallel.
1,2,client gives SqlException for test callable.java and parameterMapping.java on zOS
1,1,jdbc4/TestDbMetaData.java fails because of changes in SQLException text
1,2,compatibility tests fail with security related errors.
1,2,Truncation Error with Concat
1,2,With client PooledConnection.getConnection() does not reset holdability and isolation state properly
1,2,Failures in sysinfo and sysinfo_withproperties induced by classpath wiring
1,1,derbynet/testSecMec.java fails with Sun JDK 1.3
0,2,Separate XAResource from EmbedXAConnection
0,1,allow the encrypting of an existing unencrypted db and allow the re-encrypting of an existing encrypted db
0,1,Helper methods in BaseJDBCTestCase for creating data sources
1,1,PreparedStatement.executeUpdate throws a XJ05C exception in a global transaction if the statement is HOLD_CURSORS_OVER_COMMIT
1,1,NullPointerException in network server with LDAP authentication
1,1,defragment of inplace compress pass for described dataset is not freeing up empty pages.
1,1,Network Server reports wrong product name when logging connections to derby.log
1,1,Derby Server and Administration Guide - Servlet interface - Running page
0,1,ij should have a --help option to print command line syntax
1,1,jdbcapi/checkDataSource.java and jdbcapi/checkDataSource30.java hang intermittently with client
0,1,Remove the huge log files (TesterN.out) left from running 'stress/stress.multi'
1,2,LIKE does not match empty strings when used with a prepared statement
0,2,Move isPoolable() and setPoolable() from PreparedStatement to Statement
0,2,Verify that applications can't manipulate the transaction state while inside a distributed transaction.
1,2,Assert failure in BasePage.shiftUp() when running store/onlineBackupTest4.sql
1,1,Old clients with new server return wrong database metadata values for some methods
1,2,XAConnection uses NetConnection as underlying physical connection for JDBC4/Java 1.6
0,2,Implement new JDBC4 methods for creating empty LOBs in the embedded client
1,1,Client: Attempted deleteRow or updateRow while on insert row gives wrong error message
1,2,Network Server does not shutdown the databases it has booted when started and shutdown from the command line
0,1,Calling ResultSet.isLast() on a scrollable insensitive resultset  causes the entire ResultSet to be populated
1,1,Resolve test failures with JCC2.8
1,1,Tests jdbcapi/HoldabilityTest.junit  jdbcapi/UpdateXXXTest.junit jdbcapi/SURTest.junit fail on wctme5.7_foundation
0,2,SUR: Use DRDA's extended diagnostic to send ROW_UPDATED and ROW_DELETED warnings.
1,2,Differences between client and embedded when invoking stored procedures using Statement.executeUpdate()
1,1,Test lang/procedure.java fails with ibm1.5 jvm
1,1,Missing resets of isOnInsertRow state in net client when navigating away via other than ResultSet#next
1,2,Need to remove old copyright notice
1,2,Isolation level of local connection does not get reset after exiting a global transaction if the isolation level was changed using SQL
1,2,Identity column can be  created with wrong and very large start with value with  'J2RE 1.5.0 IBM Windows 32 build pwi32dev-20060412 (SR2)' with JIT on
0,1,messages_pt_BR.properties file  should not translate Network Server 'start' and 'shutdown' commands
1,1,lang/forupdate.sql fails with derbyclient in the 10.1 branch
1,2,ClientDriver ResultSetMetaData.isAutoIncrement(column) always returns false
1,2,Class-Path manifest entry for derby.jar is missing from the 10.2.0.2 snapshot
0,1,add  lang/grantrevoke.java to derbynetclientmats
0,1,File java/engine/org/apache/derby/loc/messages_en.properties - Message XSLAT.D
1,2,Interface changes introduced in Mustang build 86
1,2,Wrong results with query using LIKE and ESCAPE clause that includes '%'  '/'  and '_'
1,1,Message id J029 (CONN_RESTORE_FROM) does not have a matching message text
1,1,Typo in link to Simple Example from frameworks/readme.html
1,2,setEmbeddedCP.ksh and setNetworkCleitn.ksh does not work or gives wrong error message
1,1,Using -Djvmflags option causes NoClassDefFoundError
0,2,Add MessageBundleTest to build script to verify that there are no orphaned message ids
0,2,Network Server should flush the PrintWriter after console output
1,1,Correct instructions in demo html file demo/simple/example.html
0,2,Provide ALTER TABLE DROP COLUMN functionality
1,2,EmbeddedDriver does not implement PreparedStatement.setNull(int  int  String)
0,1,testSecMec needs many masters - should convert to junit
1,2,test run exits for _foundation run because unloadEmbeddedDriver uses driverManager  which isn't available.
1,1,'SQLBinary.readFromStream' can enter endless loop
0,2,Upgrade test needs to be enhanced to test grant revoke
0,1,Factor out type checks in EmbedResultSet and EmbedPreparedStatement
1,2,The Eclipse plug-in distributions (UI and Core zip files) do not contain the Apache license  copyright or notice files
1,2,Unexpected behavior on self privilege revocation
0,2,A  trigger should be dropped when a privilege required by the trigger is revoked.
1,1,Make test jdbc4/TestPreparedStatement run under the security manager
1,2,derbynet/testProtocol.java fails with security manager enabled
1,1,Derby JDBC 4.0 driver returns 3 for JDBC driver major version
0,1,enable more testcases in ConcurrencyTest
1,1,NullPointerException in UPDATE with COALESCE and subquery
1,1,Link 'Getting Started....' and 'Apache Derby Server ....' in demo.html needs to be linked to actual documents instead of manuals page
1,1,Network server fails with DRDAProtocolException if a BLOB with size 2147483647 is streamed from client
1,2,Scripts in frameworks direcotry needs to be revisted to set up CLASSPATH properly
1,1,test harness evaluates j9 2.2 jvm (a.k.a wctme5.7) as isJDBC4; does enthousiastic sed-ing
1,1,derbyrunjartest hangs with wctme5.7 & always uses j9_13; hangs with _foundation
1,1,new j9 canons required/canons need to be removed to catch up to changes to 7/27/06.
1,2,Test harness overrides heap size settings when starting Network Server
1,2,Lots of jdk1.6 regression test failures with diffs because of  SQL Exception instead of java.sql.SQLException
1,2,Sysinfo in 10.2  shows multiple entries if the derby jars reside in a directory with spaces in its name
1,2,Trigger action statement is not recompile when there is a change that would affect it.
1,2,NetConnection40 references an engine class  org.apache.derby.impl.jdbc.Util
0,2,A  'revoke execute ... restrict' should fail if there are dependent objects on the execute privilege
1,1,NPE when inserting values to a table that has a column declared as generated by default as identity
1,2,Create index on large tables fails with too many open files   FileNotFoundException.
0,1,Network Server should not send to client that it supports EUSRIDPWD when running against Sun JVM
1,2,Regression (wrong results): Join predicate can be ignored for left-most child in a chain of nested unions.
1,1,ConsistencyToken.hashCode() is not thread safe
1,2,jdbcapi/blobclob4BLOB.java fails under DerbyNet framework with JCC 2.6
1,2,Client driver does not use the query timeout value set using Statement.setQueryTimeout() for subsequent executions using the same statement object
1,2,derbynet/testProperties.java hangs
1,1,testSecMec.java fails with JCC 2.6 and JCC 2.8
0,1,Add more tests for Statement.setQueryTimeout method
0,2,Deprecate scripts in frameworks directory
1,1,huge single insert statements fail with JVM error due to size of generated method
1,2,Invoking Java stored procedure that contains GRANT or REVOKE statement with CONTAINS SQL should fail.
1,2,Manifest file doesn't contain OSGi attributes
1,2,The language and store systems treat a JVM error such as OutOfMemoryError differently leading to the raw store protocol violation errors
1,2,derbynet/testSecMec.java fails with NullPointerException (intermittent failure)
0,2,Implement Bracketed SQL comments (/*...*/ comments)
1,1,derbynet/testSecMec.java fails with ShutdownException in DerbyNetClient framework
1,2,XMLSERIALIZE operator doesn't follow SQL/XML spec in some areas when serializing a sequence.
1,1,remote server testing with 10.2 snapshot showed 8 failures
1,1,ERROR 42Z72: XML syntax error; missing keyword(s): 'AS'. - Misleading text
0,1,The database owner is incorrectly referred to as dba in the code comments that were checked in Derby 10.2 for grant revoke work. We should clean this up at some point.
1,2,Embedded ResultSet.getTimestamp on a TIME column returns a java.sql.Timestamp with a date portion that can be incorrect.
1,1,Client's ResultSet.getTime() on a SQL TIMESTAMP column loses the sub-second resolution and always has a milli-second value of zero.
1,2,Access rule violations should use a SQL state starting with '42' according to the SQL standard.
1,2,lang/procedureInTrigger.sql fails with wctme5.7 foundation with CNFE  java.sql.DriverManager and other exceptions.
1,1,sysinfo test fails with 'access denied (java.util.PropertyPermission java.class.path read)' when derbyclient.jar is first in classpath
1,1,Correct message SQL State 01006 to reflect that is being revoked - 'user' and update the Ref Manual
1,2,jdbcapi/blobclob4BLOB.java fails with JCC drivers
0,2,Create a script that allows users to easily update their Derby jars with the JDBC4 classes.
1,2,Tests lang/grantRevokeDDL.sql and lang/grantRevokeDDL2.sql fails on IBM WCTME 5.7 Foundation (jdkJ2ME Foundation Specification v1.0)
1,2,Assert failure in sane mode for queries that used to work in 10.1.2.1
1,1,largeDataTests/LobLimits master needs update for new exception names
1,1,The source distribution for 10.2.1.4 rc1 includes derby.log files
1,1,error 58009.C.19  refers to non-existent codepoint secktn - needs correcting
1,2,SQLSTATE 42X10 occurs when qualifying a column with a synonym in ORDER BY clause
1,2,10.2.1.5 source distribution is missing many files and includes some files that it should not.
1,2,The scripts under the /bin of the distribution does not have the executable permission
1,2,ALTER TABLE DROP COLUMN needs to update GRANTed column privileges
0,2,Bring STATUS file up to date
1,1,readme.html under frameworks does not mention about Derby client and some minor typos in example.html
0,2,Add re-encrytion  of database test cases to the upgrade test..
0,1,Make FOR EACH clause and MODE DB2SQL in CREATE TRIGGER statement optional
0,1,Remove stale code from the statement classes in the client driver
0,1,improve XSDG3 error to print container  actual i/o operation  and file name.
1,1,Routine parameter names displayed by dblook are not escaped.
1,2,Junit tests that require SQL authorization mode should use a different database to the default one.
0,1,Add Order Entry application/system/performance test/toolkit
0,1,Convert jdbc4/TestJDBC40Exception.java to JUnit
0,1,Convert jdbc4/TestDbMetaData.java to JUnit
1,1,Misleading stack traces for exceptions raised by the JDBC 4.0 embedded driver
0,1,Use a lower wait timeout in BlobClob4BlobTest
1,1,NullPointerException with LTRIM  RTRIM and 2-argument SUBSTR() call in GROUP BY clause.
1,2,ArrayIndexOutOfBoundsException for COALESCE with aggregate functions
1,1,NullPointerException in CREATE VIEW ... VALUES NULL;
1,1,jdbcapi.LobStreamsTest runs only in client (not embedded) but its suite() method gives no reason why.
1,1,Setting a login timeout in client driver can lead to query timeout
1,1,'set schema sys' followed by 'show tables' does not show tables in sys schema
0,1,provide checking tool to flag possible errors in message translations
1,2,Setting derby.database.classpath to contain installed jars causes the database to be unbootable when a Securitymanager is installed.
0,1,Make class org.apache.derby.iapi.store.raw.PageKey final
1,2,TestDataSourceFactory doesn't work correctly outside the old harness
1,2,LangScripts JUnit test fails in views.sql
1,2,JDBC.assertRowInResultSet compares the wrong value if using trimmed strings and a SMALLINT column exists.
0,1,Rewrite 'derbynet/SuicideOfStreaming' to a JUnit test
1,1,NullPointerException when two threads load sort factory concurrently
1,2,store/BootAllTest.junit fails on wctme5.7 foundation  on 10.2
1,1,After a Lexical Error due to syntax error      even a simple create table does not work  on the same connection.
0,2,Implement SSL/TLS communication between client and server
0,1,Let Clock embed a HashMap rather than inherit from Hashtable
1,1,Test files missing svn:eol-style
1,2,Intermittent failure in lang/compressTable.sql
0,1,Change some boundary checks in ArrayInputStream to ASSERTs to improve performance
0,2,Add long running System test for Derby
0,1,Replace Vectors and Hashtables with ArrayLists and HashMaps in RAMTransaction
0,1,Reduce use of synchronized collections in GenericLanguageConnectionContext
1,2,suites.All falls over with foundation after revision 482433; java.lang.NoClassFoundError: javax.xml.parsers.DocumentBuilderFactory
1,1,message XSDB8 and 42Y32 have references to db2j
1,2,Trigger recompilation problem when trigger action has its table not qualified with a schema
1,2,Nested triggers not working properly after maximum trigger count exception is thrown
0,1,Add performance tests to Derby using the junit perf framework
1,1,DROP PROCEDURE depends on SET SCHEMA
0,2,java/testing/README.htm needs to be updated with information on JUnit tests
1,2,Uncommitted transactions executed throught XAResource will held locks after the application terminates (or crashes during the transaction).
1,2,'show indexes in SCHEMANAME' does not work with the client driver
0,1,Let BasePage.fetchFieldFromSlot use the special single-col FetchDescriptor ctor
0,1,Test harness should support J2ME 1.1
1,1,compatibilitytest fails after DERBY-2121 change.
1,2,Assert during log file switch: log file position exceeded max log file size
1,1,DatabaseMetaData.getTypeInfo() does not list supported Derby SQL types correctly.
1,1,DatabaseMetaData.getTypeInfo returns incorrect MAXIMUM_SCALE value for DECIMAL and NUMERIC types
1,1,bad logic in jvm:guessWSHome() in old test harness affects j9 runs
0,1,AccessControlException when exiting junit.swingui.TestRunner
0,1,Add a generic utility tool to drive the Order Entry load phase.
1,1,Missing sql script: '/org/apache/derbyTesting/functionTests/tests/lang/altertableDropColumn.sql'
1,1,compatibility/testScript.xml should include 10.2.2 in the server/client combinations
0,1,Convert compatibility/testScript.xml to JUnit
1,2,org.apache.derbyTesting.functionTests.suites.All is extremely CPU intensive since ~svn 507489
1,2,Accessing a BLOB column twice in an INSERT trigger leads to errors in the value on-disk
1,2,Use of XML values in the action statement of a trigger throw exceptions.
1,2,ORDER BY with expression with distinct in the select list returns incorrect result
1,2,Unable to perform select query using DISTINCT on a read-only database
0,1,Code cleanups for the org.apache.derby.impl.store.access.* packages
1,1,Modify compatibility/testScript.xml to not run embedded/jvm1.3 case any more - not valid after r509863
1,2,EXISTS may return the wrong value for sub-queries involving set operations
1,2,Setting a default value for a VARCHAR column fails when column contains data
1,2,ParameterMappingTest fails due to ArrayIndexOutOfBoundsException  executing a procedure
1,1,XAResource.end does not set the XA transaction state correctly when the XAException is thrown
0,2,Provide collation sensitive subclasses for SQLChar  SQLVarchar  SQLLongvarchar and SQLClob which will use the passed Collator to do the collation rather than the default collation of UCS_BASIC
0,1,ejbql and floattypes in org.apache.derbyTesting.functionTests.tests.lang.LangScripts intermittently fails with 'expected: but was:<[-0.0]  '
1,2,Clob.Position returning wrong value when operating on Reader
1,1,File stream is left open when an exception occurs while setting up a character stream for data export.
1,2,org.apache.derby.impl.store.access.BackingStoreHashTableFromScan does not honor ResultSet holdability
1,1,'Invalid transaction state...' in jdbcapi.SetTransactionIsolationTest
1,1,DriverManager.getConnection leaks memory when connecting to a non-existent database
0,1,Convert syscat.sql to junit
0,1,Enhance Derby with EXPLAIN Functionality
1,1,Batch scripts in bin/ report extraneous errors when DERBY_HOME is invalid
1,2,Unclosed ResultSets choke JUnit lang _Suite on java 6
1,1,Network Client allows execution of callable statement when one of the parameters is not set
0,1,Convert lang/grantRevokeDDL and grantRevokeDDL2 to JUnit
1,2,Client does not return SQLException on XAConnection.getXAResource() on a closed connection  Embedded does
0,2,Make Locale available in DataValueFactory(DVF). This Locale object will be used to construct Collator object if the user has requested territory based collation.
1,2,testVirtualMemoryHeap junit test fails with 'Virtual memory heap test failed! Got unexpected value. expected: but was:'
1,2,Code paths for db restore do not use doPrivileged-calls  causing SecurityException
1,2,Missing asserts in ProcedureInTriggerTest
1,2,ContextService.notifyAllActiveThreads()  and network server code need a privileged block around the calls to Thread.interrupt()
0,2,Create a utility which generates Release Notes
0,1,AssertFailure class should use JDK's built-in chaining of exceptions
0,2,At code generation time  look at collation type to determine what kind of DVD should get generated for character types.
1,1,Wrong description of IndexName field in public JavaDoc for LockTable
1,1,TIMESTAMP value is truncated  when return to client
0,1,Derby should print the parameters to failed statements to the derby.log when it logs the error
1,1,DatabaseMetaData is not consistent about throwing SqlException when tablename=null
1,1,Queries in metadata.properties allow tablepattern for JDBC methods that do not allow patterns
1,2,upgrade test incorrectly tries to test in place compress in 10.0 release.
1,2,intermittent network startup related errors in running junit nightly test suite
0,1,Expose existing auto-generated key functionality through more JDBC APIs in embedded mode.
1,1,upgrade tests fail through BlobStoredProcedureTest and ClobStoredProcedureTest with JSR169
0,1,Convert lang/dynamicLikeOptimization.sql to JUnit
1,2,upgrade test failures with weme 6.1.
0,2,Convert jdbcapi/parameterMetaDataJdbc30.java to JUnit
1,2,Errors/messages early in starting the network server through NetworkServerControl.start() are not reported to the PrintWriter passed into start().
0,2,performance of like in territory based collation databases may be improved by changing way collation elements are calculated.
1,2,If large clob is updated after Reader. the reader continues to point to old data
1,2,Ensure that a temporary file is not created for a lob obtained from resultset unless user updates it.
0,2,Implement not implemented Embedded methods Blob.getBinaryStream(long pos  long length) and Clob. getCharacterStream(long pos  long length)
1,2,LIKE parameter marker combined with index multi-probing leads to ASSERT failure with sane jars  wrong results with insane jars.
1,1,jdbcapi/metadata.java and jdbcapi/odbc_metadata.java fail because of new procedure SYSCS_UTIL SYSCS_GET_USER_ACCESS
1,1,testLoadJavaClassIndirectly & als fails on JVM 1.4 with 'Unexpected SQL state. expected: but was:'  'Jar file 'MY_JAVA' already exists in Schema 'EMC''
1,1,org.apache.derby.impl.drda.DDMWriter might swallow unexpected exceptions
1,2,Client connections should not fail if permission is not granted to read derby.client.traceLevel  and derby.client.traceDirectory
1,1,testBlobAfterCommit(....jdbcapi.BlobClob4BlobTest) fails with 'Unexpected SQL state. expected: but was:'
1,1,ij 'describe' built in command cannot describe a table named 'run'
1,2,make entry for clob in connection so that temporary file is removed when a connection is closed or transaction is commited/rolledback
1,2,DatabaseMetaData .locatorsUpdateCopy() should return true
1,2,Obscure error messages when using SSL in various combinations
1,1,ASSERT failure with sane build if DISTINCT and ORDER BY are present in a query that selects from a diagnostic table function.
1,2,calling getByteLength on org.apache.derby.impl.jdbc.StoreStreamClob makes BinaryStream  fetched before this call  unusable
1,2,Assessing blob (when its linked to DVD stream  ie large blob) corrupts stream fetched prior to this access.
1,1,ij doesn't start with J2ME / JSR169 / weme6.1 because attempting to find java.sql.Driver if ij.protocol property is specified
1,1,Error messages for deadlocks contain less information than in 10.2
