type,priority,summary
1,1,SecuritySettings.setEnforceMounts() does not work when the mounted mapper is not in the root compound mapper
1,2,MockHttpServletRequest.buildRequest() should work for parameters with multiple values with multipart content type
1,2,wicket-autocomplete prevents 'change'-listener when leaving input via mouse click
0,2,Upgrade Atmosphere to 2.2.2
1,2,Component queuing breaks with html tags that don't require close tag.
0,1,Avoid using input names that conflict with JavaScript DOM API method and attribute names
1,2,Dequeue auto component can't resolve components if they are nested in child markup
1,2,ContextNotActiveException thrown when using both CDI & Native WebSocket
1,2,Atmosphere Eventbus throws Concurrent Modification Exception
0,1,Log a warning when WebSocketResponse#sendError() is used
0,1,Add a factory method for WebSocketRequestHandler
1,2,Wicket Ajax Click handling gets requeued in OnDomReady so fire out of order
1,2,NullPointerException in IntHashMap
0,2,It is impossible to determine the form submitting component's inputName when AjaxFormSubmitBehavior is used
1,2,Support  src attribute by Link (TextTemplateLink)
